WY 2004,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
8/20/2004,,,,61.43,,,45.14,,,17.56,,
8/19/2004,,,,61.43,,,45.14,,,17.53,,
8/18/2004,,,,61.43,,,45.14,,,17.48,,
8/17/2004,,,,,,,45.14,,,17.53,,
8/16/2004,,,,,,,45.14,,,17.68,,
8/15/2004,,,,,,,45.14,,,17.81,,
8/14/2004,,,,,,,45.14,,,17.9,,
8/13/2004,,,,,,,45.14,,,17.95,,
8/12/2004,,,,,,,45.14,,,17.99,,
8/11/2004,,,,,,,45.14,,,18.04,,
8/10/2004,,,,,,,45.14,,,18.13,,
8/9/2004,,,,,,,45.14,,,18.28,,
8/8/2004,,,,,,,45.14,,,18.38,,
8/7/2004,,,,,,,45.14,,,18.46,,
8/6/2004,,,,,,,45.14,,,18.55,,
8/5/2004,,,,,,,45.14,,,18.61,,
8/4/2004,,,,,,,45.14,,,18.61,,
8/3/2004,,,,,,,45.14,,,18.48,,
8/2/2004,,,,,,,45.14,,,18.41,,
8/1/2004,,,,,,,45.14,,,18.53,,
7/31/2004,,,,,,,45.14,,,18.69,,
7/30/2004,,,,,,,45.14,,,18.8,,
7/29/2004,,,,,,,45.14,,,18.95,,
7/28/2004,,,,,,,45.14,,,19.03,,
7/27/2004,,,,,,,45.14,,,18.98,,
7/26/2004,,,,,,,45.14,,,18.98,,
7/25/2004,,,,,,,45.14,,,18.87,,
7/24/2004,,,,,,,45.14,,,18.66,,
7/23/2004,,,,,,,45.14,,,18.5,,
7/22/2004,,,,,,,45.14,,,18.71,,
7/21/2004,,,,,,,45.14,,,18.9,,
7/20/2004,,,,,,,45.14,,,18.96,,
7/19/2004,,,,,,,45.14,,,18.95,,
7/18/2004,,,,,,,45.14,,,18.91,,
7/17/2004,,,,,,,45.14,,,18.86,,
7/16/2004,,,,,,,45.14,,,18.84,,
7/15/2004,,,,,,,45.14,,,18.86,,
7/14/2004,,,,,,,45.14,,,18.91,,
7/13/2004,,,,,,,45.14,,,18.84,,
7/12/2004,,,,,,,45.14,,,18.73,,
7/11/2004,,,,,,,45.14,,,18.61,,
7/10/2004,,,,,,,45.14,,,18.44,,
7/9/2004,,,,,,,45.14,,,18.35,,
7/8/2004,,,,,,,45.14,,,18.28,,
7/7/2004,,,,,,,45.14,,,18.26,,
7/6/2004,,,,,,,45.14,,,18.2,,
7/5/2004,,,,,,,45.14,,,18.17,,
7/4/2004,,,,,,,45.14,,,18.03,,
7/3/2004,,,,,,,45.14,,,17.87,,
7/2/2004,,,,,,,45.14,,,17.77,,
7/1/2004,,,,,,,45.14,,,17.7,,
6/30/2004,,,,,,,45.14,,,17.55,,
6/29/2004,,,,,,,45.14,,,17.11,,
6/28/2004,,,,,,,45.14,,,16.89,,
6/27/2004,,,,,,,45.14,,,16.84,,
6/26/2004,,,,,,,45.14,,,16.91,,
6/25/2004,,,,,,,45.14,,,16.97,,
6/24/2004,,,,,,,45.14,,,16.94,,
6/23/2004,,,,,,,45.14,,,16.88,,
6/22/2004,,,,,,,45.14,,,16.88,,
6/21/2004,,,,,,,45.14,,,16.96,,
6/20/2004,,,,,,,45.14,,,16.98,,
6/19/2004,,,,,,,45.14,,,16.93,,
6/18/2004,,,,,,,45.14,,,16.83,,
6/17/2004,,,,,,,45.14,,,16.9,,
6/16/2004,,,,,,,45.14,,,17.17,,
6/15/2004,,,,,,,45.14,,,17.24,,
6/14/2004,,,,,,,45.14,,,17.34,,
6/13/2004,,,,,,,45.14,,,17.42,,
6/12/2004,,,,,,,45.14,,,17.51,,
6/11/2004,,,,,,,45.14,,,17.57,,
6/10/2004,,,,,,,45.14,,,17.52,,
6/9/2004,,,,,,,45.14,,,17.28,,
6/8/2004,,,,,,,45.14,,,16.88,,
6/7/2004,,,,,,,45.14,,,16.02,,
6/6/2004,,,,,,,45.14,,,15.71,,
6/5/2004,,,,,,,45.14,,,15.78,,
6/4/2004,,,,,,,45.14,,,15.94,,
6/3/2004,,,,,,,45.14,,,16.3,,
6/2/2004,,,,,,,45.14,,,16.58,,
6/1/2004,,,,,,,45.14,,,16.62,,
5/31/2004,,,,,,,45.14,,,16.48,,
5/30/2004,,,,,,,45.14,,,16.12,,
5/29/2004,,,,,,,45.14,,,15.58,,
5/28/2004,,,,,,,45.14,,,15.26,,
5/27/2004,,,,,,,45.14,,,15.29,,
5/26/2004,,,,,,,45.14,,,15.45,,
5/25/2004,,,,,,,45.14,,,15.46,,
5/24/2004,,,,,,,45.14,,,15.37,,
5/23/2004,,,,,,,45.14,,,15.35,,
5/22/2004,,,,,,,45.14,,,15.37,,
5/21/2004,,,,,,,45.14,,,15.36,,
5/20/2004,,,,,,,45.14,,,15.41,,
5/19/2004,,,,,,,45.14,,,15.35,,
5/18/2004,,,,,,,45.14,,,15.17,,
5/17/2004,,,,,,,45.14,,,15.05,,
5/16/2004,,,,,,,45.14,,,15.08,,
5/15/2004,,,,,,,45.14,,,15.14,,
5/14/2004,,,,,,,45.14,,,15.65,,
5/13/2004,,,,,,,45.14,,,16.15,,
5/12/2004,,,,,,,45.14,,,16.29,,
5/11/2004,,,,,,,45.14,,,16.14,,
5/10/2004,,,,,,,45.14,,,15.88,,
5/9/2004,,,,,,,45.14,,,15.51,,
5/8/2004,,,,,,,45.14,,,15.58,,
5/7/2004,,,,,,,45.14,,,15.5,,
5/6/2004,,,,,,,45.14,,,15.31,,
5/5/2004,,,,,,,45.14,,,14.91,,
5/4/2004,,,,,,,45.14,,,14.62,,
5/3/2004,,,,,,,45.14,,,14.49,,
5/2/2004,,,,,,,45.14,,,14.53,,
5/1/2004,,,,,,,45.14,,,14.61,,
4/30/2004,,,,,,,45.14,,,14.9,,
4/29/2004,,,,,,,45.14,,,14.85,,
4/28/2004,,,,,,,45.14,,,14.64,,
4/27/2004,,,,,,,45.14,,,14.68,,
4/26/2004,,,,,,,45.14,,,15,,
4/25/2004,,,,,,,45.14,,,15.48,,
4/24/2004,,,,,,,45.14,,,16,,
4/23/2004,,,,,,,45.14,,,16.37,,
4/22/2004,,,,,,,45.14,,,16.66,,
4/21/2004,,,,,,,45.14,,,17.18,,
4/20/2004,,,,,,,45.14,,,18.08,,
4/19/2004,,,,,,,45.14,,,19.17,,
4/18/2004,,,,,,,45.14,,,20.67,,
4/17/2004,,,,,,,45.14,,,21.53,,
4/16/2004,,,,,,,45.14,,,21.69,,
4/15/2004,,,,,,,45.14,,,21.91,,
4/14/2004,,,,,,,45.14,,,22.71,,
4/13/2004,,,,,,,45.14,,,23.47,,
4/12/2004,,,,,,,45.14,,,23.89,,
4/11/2004,,,,,,,45.14,,,24.07,,
4/10/2004,,,,,,,45.14,,,23.89,,
4/9/2004,,,,,,,45.14,,,22.77,,
4/8/2004,,,,,,,45.14,,,21.72,,
4/7/2004,,,,,,,45.14,,,21.13,,
4/6/2004,,,,,,,45.14,,,20.44,,
4/5/2004,,,,,,,45.14,,,19.77,,
4/4/2004,,,,,,,45.14,,,18.79,,
4/3/2004,,,,,,,45.14,,,18.74,,
4/2/2004,,,,,,,45.14,,,19.05,,
4/1/2004,,,,,,,45.14,,,19.29,,
3/31/2004,,,,,,,45.14,,,19.63,,
3/30/2004,,,,,,,45.14,,,20.22,,
3/29/2004,,,,,,,45.14,,,20.86,,
3/28/2004,,,,,,,45.14,,,21.69,,
3/27/2004,,,,,,,45.14,,,22.62,,
3/26/2004,,,,,,,45.15,,,23.03,,
3/25/2004,,,,,,,45.15,,,23.15,,
3/24/2004,,,,,,,45.15,,,23.03,,
3/23/2004,,,,,,,45.15,,,22.41,,
3/22/2004,,,,,,,45.15,,,22.65,,
3/21/2004,,,,,,,45.15,,,23.07,,
3/20/2004,,,,,,,45.15,,,23.47,,
3/19/2004,,,,,,,45.15,,,23.89,,
3/18/2004,,,,,,,45.15,,,24.67,,
3/17/2004,,,,,,,45.15,,,25.71,,
3/16/2004,,,,,,,45.15,,,26.85,,
3/15/2004,,,,,,,45.15,,,28.11,,
3/14/2004,,,,,,,45.71,0.21,-7.29,29.52,,
3/13/2004,,,,,,,46.4,0.9,-6.6,30.82,,
3/12/2004,,,,,,,46.99,1.49,-6.01,31.94,,
3/11/2004,,,,61.73,,,47.43,1.93,-5.57,32.98,,
3/10/2004,,,,62.58,0.78,-8.42,47.86,2.36,-5.14,33.8,0.3,-7
3/9/2004,,,,63.29,1.49,-7.71,48.22,2.72,-4.78,34.26,0.76,-6.54
3/8/2004,,,,63.93,2.13,-7.07,48.55,3.05,-4.45,34.62,1.12,-6.18
3/7/2004,,,,64.57,2.77,-6.43,48.88,3.38,-4.12,34.95,1.45,-5.85
3/6/2004,,,,65.29,3.49,-5.71,49.28,3.78,-3.72,35.24,1.74,-5.56
3/5/2004,77.01,0.2,-7.4,65.94,4.14,-5.06,49.64,4.14,-3.36,35.5,2,-5.3
3/4/2004,77.95,1.15,-6.45,66.33,4.53,-4.67,49.9,4.4,-3.1,35.73,2.23,-5.07
3/3/2004,78.75,1.95,-5.65,66.56,4.76,-4.44,50.09,4.59,-2.91,35.81,2.31,-4.99
3/2/2004,78.05,1.25,-6.35,66.28,4.48,-4.72,49.97,4.47,-3.03,35.93,2.43,-4.87
3/1/2004,77.94,1.14,-6.46,66.27,4.47,-4.73,50.09,4.59,-2.91,36.02,2.52,-4.78
2/29/2004,78.51,1.71,-5.89,66.47,4.67,-4.53,50.27,4.77,-2.73,36.17,2.67,-4.63
2/28/2004,78.89,2.09,-5.51,66.61,4.81,-4.39,50.41,4.91,-2.59,36.28,2.78,-4.52
2/27/2004,79.62,2.82,-4.78,66.84,5.04,-4.16,50.45,4.95,-2.55,36.11,2.61,-4.7
2/26/2004,78.57,1.77,-5.83,66.3,4.5,-4.7,50,4.5,-3,35.89,2.39,-4.91
2/25/2004,76.99,0.19,-7.41,65.79,3.99,-5.21,49.79,4.29,-3.21,35.54,2.04,-5.26
2/24/2004,77.18,0.38,-7.22,65.98,4.18,-5.02,49.9,4.4,-3.1,35.61,2.11,-5.19
2/23/2004,77.6,0.8,-6.8,66.23,4.43,-4.77,50.09,4.59,-2.91,35.85,2.35,-4.95
2/22/2004,78.23,1.43,-6.17,66.48,4.68,-4.52,50.29,4.79,-2.71,36.11,2.61,-4.69
2/21/2004,79.05,2.25,-5.35,66.85,5.05,-4.15,50.5,5,-2.5,36.14,2.64,-4.66
2/20/2004,79.82,3.02,-4.58,67.15,5.35,-3.85,50.59,5.09,-2.41,35.52,2.02,-5.29
2/19/2004,79.89,3.09,-4.51,66.92,5.12,-4.08,50.25,4.75,-2.75,32.82,,
2/18/2004,78.01,1.21,-6.39,66.04,4.24,-4.96,49.11,3.61,-3.89,28.34,,
2/17/2004,,,,64.02,2.22,-6.98,45.85,0.35,-7.15,21.51,,
2/16/2004,,,,,,,45.15,,,19.18,,
2/15/2004,,,,,,,45.15,,,19.49,,
2/14/2004,,,,,,,45.15,,,19.93,,
2/13/2004,,,,,,,45.15,,,20.4,,
2/12/2004,,,,,,,45.15,,,20.98,,
2/11/2004,,,,,,,45.15,,,21.57,,
2/10/2004,,,,,,,45.15,,,22.29,,
2/9/2004,,,,,,,45.15,,,23.05,,
2/8/2004,,,,,,,45.15,,,23.7,,
2/7/2004,,,,,,,45.15,,,24.74,,
2/6/2004,,,,,,,45.15,,,26.56,,
2/5/2004,,,,,,,46.47,0.97,-6.53,27.6,,
2/4/2004,,,,62.3,0.5,-8.7,47.36,1.86,-5.64,26.42,,
2/3/2004,,,,61.96,0.16,-9.04,45.27,,,21.53,,
2/2/2004,,,,,,,45.15,,,20.38,,
2/1/2004,,,,,,,45.15,,,20.58,,
1/31/2004,,,,,,,45.15,,,21.11,,
1/30/2004,,,,,,,45.15,,,21.56,,
1/29/2004,,,,,,,45.15,,,20.74,,
1/28/2004,,,,,,,45.15,,,19.31,,
1/27/2004,,,,,,,45.15,,,19.25,,
1/26/2004,,,,,,,45.15,,,19.43,,
1/25/2004,,,,,,,45.15,,,19.9,,
1/24/2004,,,,,,,45.15,,,20.35,,
1/23/2004,,,,,,,45.15,,,20.76,,
1/22/2004,,,,,,,45.15,,,21.24,,
1/21/2004,,,,,,,45.15,,,21.68,,
1/20/2004,,,,,,,45.15,,,22.23,,
1/19/2004,,,,,,,45.15,,,22.93,,
1/18/2004,,,,,,,45.15,,,23.74,,
1/17/2004,,,,,,,45.15,,,24.44,,
1/16/2004,,,,,,,45.15,,,25.05,,
1/15/2004,,,,,,,45.15,,,25.9,,
1/14/2004,,,,,,,45.15,,,27.07,,
1/13/2004,,,,,,,45.45,,,28.57,,
1/12/2004,,,,,,,46.77,1.27,-6.23,29.35,,
1/11/2004,,,,62.64,0.84,-8.36,47.74,2.24,-5.26,29.01,,
1/10/2004,,,,62.51,0.71,-8.49,47.04,1.54,-5.96,28.31,,
1/9/2004,,,,,,,46.53,1.03,-6.47,28.07,,
1/8/2004,,,,,,,45.4,,,27.83,,
1/7/2004,,,,,,,45.15,,,29.19,,
1/6/2004,,,,,,,45.77,0.27,-7.23,31.19,,
1/5/2004,,,,,,,46.65,1.15,-6.35,32.89,,
1/4/2004,,,,61.86,0.06,-9.14,47.59,2.09,-5.41,33.81,0.31,-6.99
1/3/2004,,,,63.42,1.62,-7.58,48.47,2.97,-4.53,34,0.5,-6.8
1/2/2004,,,,63.57,1.77,-7.43,48.13,2.63,-4.88,33.72,0.22,-7.08
1/1/2004,,,,62.68,0.88,-8.32,48.29,2.79,-4.71,32.16,,
12/31/2003,,,,65.04,3.24,-5.96,49.13,3.63,-3.87,30.81,,
12/30/2003,,,,64.59,2.79,-6.41,47.9,2.4,-5.1,29.11,,
12/29/2003,,,,,,,46.25,0.75,-6.75,28.61,,
12/28/2003,,,,,,,46.72,1.22,-6.28,29.33,,
12/27/2003,,,,61.92,0.12,-9.08,47.52,2.02,-5.48,29.01,,
12/26/2003,,,,63.64,1.84,-7.36,48.42,2.92,-4.58,28.53,,
12/25/2003,,,,64.02,2.22,-6.98,47.29,1.79,-5.71,26.2,,
12/24/2003,,,,,,,45.15,,,23.39,,
12/23/2003,,,,,,,45.15,,,23.65,,
12/22/2003,,,,,,,45.15,,,23.65,,
12/21/2003,,,,,,,45.15,,,22.63,,
12/20/2003,,,,,,,45.15,,,22.54,,
12/19/2003,,,,,,,45.15,,,23.12,,
12/18/2003,,,,,,,45.15,,,23.93,,
12/17/2003,,,,,,,45.15,,,25.3,,
12/16/2003,,,,,,,46.12,0.62,-6.88,26.57,,
12/15/2003,,,,61.96,0.16,-9.04,46.41,0.91,-6.59,24.9,,
12/14/2003,,,,,,,45.15,,,22,,
12/13/2003,,,,,,,45.15,,,22.3,,
12/12/2003,,,,,,,45.15,,,22.05,,
12/11/2003,,,,,,,45.15,,,19.97,,
12/10/2003,,,,,,,45.15,,,20.79,,
12/9/2003,,,,,,,45.15,,,21.97,,
12/8/2003,,,,,,,45.15,,,20.1,,
12/7/2003,,,,,,,45.15,,,17.54,,
12/6/2003,,,,,,,45.15,,,17.41,,
12/5/2003,,,,,,,45.15,,,17.67,,
12/4/2003,,,,,,,45.15,,,17.55,,
12/3/2003,,,,,,,45.15,,,16.88,,
12/2/2003,,,,,,,45.15,,,15.85,,
12/1/2003,,,,,,,45.15,,,15.05,,
11/30/2003,,,,,,,45.15,,,14.86,,
11/29/2003,,,,,,,45.15,,,14.75,,
11/28/2003,,,,,,,45.15,,,14.7,,
11/27/2003,,,,,,,45.15,,,14.71,,
11/26/2003,,,,,,,45.15,,,14.73,,
11/25/2003,,,,,,,45.15,,,14.73,,
11/24/2003,,,,,,,45.15,,,14.73,,
11/23/2003,,,,,,,45.15,,,14.76,,
11/22/2003,,,,,,,45.15,,,14.9,,
11/21/2003,,,,,,,45.15,,,15.17,,
11/20/2003,,,,,,,45.15,,,15.41,,
11/19/2003,,,,,,,45.15,,,15.58,,
11/18/2003,,,,,,,45.15,,,15.65,,
11/17/2003,,,,,,,45.15,,,15.57,,
11/16/2003,,,,,,,45.15,,,15.57,,
11/15/2003,,,,,,,45.15,,,15.71,,
11/14/2003,,,,,,,45.15,,,16.19,,
11/13/2003,,,,,,,45.15,,,16.59,,
11/12/2003,,,,,,,45.15,,,16.58,,
11/11/2003,,,,,,,45.15,,,16.23,,
11/10/2003,,,,,,,45.15,,,15.78,,
11/9/2003,,,,,,,45.15,,,15.16,,
11/8/2003,,,,,,,45.15,,,15.07,,
11/7/2003,,,,,,,45.15,,,15.05,,
11/6/2003,,,,,,,45.15,,,15.05,,
11/5/2003,,,,,,,45.15,,,15.02,,
11/4/2003,,,,,,,45.15,,,14.72,,
11/3/2003,,,,,,,45.15,,,14.45,,
11/2/2003,,,,,,,45.15,,,14.31,,
11/1/2003,,,,,,,45.15,,,14.15,,
10/31/2003,,,,,,,45.15,,,14.11,,
10/30/2003,,,,,,,45.15,,,14.07,,
10/29/2003,,,,,,,45.15,,,14.07,,
10/28/2003,,,,,,,45.15,,,14.34,,
10/27/2003,,,,,,,45.15,,,14.12,,
10/26/2003,,,,,,,45.15,,,13.97,,
10/25/2003,,,,,,,45.15,,,14.09,,
10/24/2003,,,,,,,45.15,,,14.29,,
10/23/2003,,,,,,,45.15,,,14.3,,
10/22/2003,,,,,,,45.15,,,14.12,,
10/21/2003,,,,,,,45.15,,,14.04,,
10/20/2003,,,,,,,45.15,,,14.04,,
10/19/2003,,,,,,,45.15,,,14.07,,
10/18/2003,,,,,,,45.15,,,14.08,,
10/17/2003,,,,,,,45.15,,,14.14,,
10/16/2003,,,,,,,45.15,,,14.27,,
10/15/2003,,,,,,,45.15,,,14.31,,
10/14/2003,,,,,,,45.15,,,14.35,,
10/13/2003,,,,,,,45.15,,,14.43,,
10/12/2003,,,,,,,45.15,,,14.53,,
10/11/2003,,,,,,,45.15,,,14.69,,
10/10/2003,,,,,,,45.15,,,14.93,,
10/9/2003,,,,,,,45.15,,,15.01,,
10/8/2003,,,,,,,45.15,,,15,,
10/7/2003,,,,,,,45.15,,,15.03,,
10/6/2003,,,,,,,45.15,,,15.05,,
10/5/2003,,,,,,,45.15,,,15.11,,
10/4/2003,,,,,,,45.15,,,15.18,,
10/3/2003,,,,,,,45.15,,,15.33,,
10/2/2003,,,,,,,45.15,,,15.66,,
10/1/2003,,,,,,,45.15,,,15.69,,
