WY 2003,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
9/30/2003,,,,,,,45.15,,,15.66,,
9/29/2003,,,,,,,45.15,,,15.7,,
9/28/2003,,,,,,,45.15,,,15.78,,
9/27/2003,,,,,,,45.15,,,15.84,,
9/26/2003,,,,,,,45.15,,,15.91,,
9/25/2003,,,,,,,45.15,,,16.02,,
9/24/2003,,,,,,,45.15,,,16.15,,
9/23/2003,,,,,,,45.15,,,16.12,,
9/22/2003,,,,,,,45.15,,,16.41,,
9/21/2003,,,,,,,45.15,,,16.54,,
9/20/2003,,,,,,,45.15,,,16.74,,
9/19/2003,,,,,,,45.15,,,17.08,,
9/18/2003,,,,,,,45.15,,,17.56,,
9/17/2003,,,,,,,45.15,,,17.51,,
9/16/2003,,,,,,,45.15,,,17.16,,
9/15/2003,,,,,,,45.15,,,17.2,,
9/14/2003,,,,,,,45.15,,,17.3,,
9/13/2003,,,,,,,45.15,,,17.44,,
9/12/2003,,,,,,,45.15,,,17.47,,
9/11/2003,,,,,,,45.15,,,17.36,,
9/10/2003,,,,,,,45.15,,,17.24,,
9/9/2003,,,,,,,45.15,,,17.18,,
9/8/2003,,,,,,,45.15,,,17.25,,
9/7/2003,,,,,,,45.15,,,17.38,,
9/6/2003,,,,,,,45.15,,,17.41,,
9/5/2003,,,,,,,45.15,,,17.39,,
9/4/2003,,,,,,,45.15,,,17.31,,
9/3/2003,,,,,,,45.15,,,17.2,,
9/2/2003,,,,,,,45.15,,,17.18,,
9/1/2003,,,,,,,45.15,,,17.25,,
8/31/2003,,,,,,,45.15,,,17.3,,
8/30/2003,,,,,,,45.15,,,17.33,,
8/29/2003,,,,,,,45.15,,,17.53,,
8/28/2003,,,,,,,45.15,,,17.51,,
8/27/2003,,,,,,,45.15,,,17.59,,
8/26/2003,,,,,,,45.15,,,17.8,,
8/25/2003,,,,,,,45.15,,,17.82,,
8/24/2003,,,,,,,45.15,,,17.84,,
8/23/2003,,,,,,,45.15,,,17.81,,
8/22/2003,,,,,,,45.15,,,17.39,,
8/21/2003,,,,,,,45.15,,,16.81,,
8/20/2003,,,,,,,45.15,,,16.72,,
8/19/2003,,,,,,,45.15,,,16.81,,
8/18/2003,,,,,,,45.15,,,17,,
8/17/2003,,,,,,,45.15,,,16.97,,
8/16/2003,,,,,,,45.15,,,16.95,,
8/15/2003,,,,,,,45.15,,,16.94,,
8/14/2003,,,,,,,45.15,,,16.99,,
8/13/2003,,,,,,,45.15,,,17.03,,
8/12/2003,,,,,,,45.15,,,17.22,,
8/11/2003,,,,,,,45.15,,,17.9,,
8/10/2003,,,,,,,45.15,,,18.62,,
8/9/2003,,,,,,,45.15,,,19.22,,
8/8/2003,,,,,,,45.15,,,19.94,,
8/7/2003,,,,,,,45.15,,,20.31,,
8/6/2003,,,,,,,45.15,,,20.41,,
8/5/2003,,,,,,,45.15,,,20.33,,
8/4/2003,,,,,,,45.15,,,20.2,,
8/3/2003,,,,,,,45.15,,,20.03,,
8/2/2003,,,,,,,45.15,,,20.01,,
8/1/2003,,,,,,,45.15,,,20.14,,
7/31/2003,,,,,,,45.15,,,20.25,,
7/30/2003,,,,,,,45.15,,,20.22,,
7/29/2003,,,,,,,45.15,,,20.06,,
7/28/2003,,,,,,,45.15,,,19.86,,
7/27/2003,,,,,,,45.15,,,19.76,,
7/26/2003,,,,,,,45.15,,,19.65,,
7/25/2003,,,,,,,45.15,,,19.59,,
7/24/2003,,,,,,,45.15,,,19.58,,
7/23/2003,,,,,,,45.15,,,19.55,,
7/22/2003,,,,,,,45.15,,,19.47,,
7/21/2003,,,,,,,45.15,,,19.5,,
7/20/2003,,,,,,,45.15,,,19.51,,
7/19/2003,,,,,,,45.15,,,19.52,,
7/18/2003,,,,,,,45.15,,,19.64,,
7/17/2003,,,,,,,45.15,,,19.83,,
7/16/2003,,,,,,,45.15,,,19.84,,
7/15/2003,,,,,,,45.15,,,19.72,,
7/14/2003,,,,,,,45.15,,,19.61,,
7/13/2003,,,,,,,45.15,,,19.35,,
7/12/2003,,,,,,,45.15,,,19.01,,
7/11/2003,,,,,,,45.15,,,18.68,,
7/10/2003,,,,,,,45.15,,,18.44,,
7/9/2003,,,,,,,45.15,,,18.29,,
7/8/2003,,,,,,,45.15,,,18.13,,
