WY 2010,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
12/4/2009,,,,,,,45.14,,,13.33,,
12/3/2009,,,,,,,45.14,,,13.38,,
12/2/2009,,,,,,,45.14,,,13.48,,
12/1/2009,,,,,,,45.14,,,13.65,,
11/30/2009,,,,,,,45.14,,,13.79,,
11/29/2009,,,,,,,45.14,,,13.86,,
11/28/2009,,,,,,,45.14,,,13.84,,
11/27/2009,,,,,,,45.14,,,13.58,,
11/26/2009,,,,,,,45.14,,,13.71,,
11/25/2009,,,,,,,45.14,,,13.94,,
11/24/2009,,,,,,,45.14,,,14.11,,
11/23/2009,,,,,,,45.14,,,14.42,,
11/22/2009,,,,,,,45.14,,,14.39,,
11/21/2009,,,,,,,45.14,,,14.22,,
11/20/2009,,,,,,,45.14,,,13.94,,
11/19/2009,,,,,,,45.14,,,13.79,,
11/18/2009,,,,,,,45.14,,,13.64,,
11/17/2009,,,,,,,45.14,,,13.55,,
11/16/2009,,,,,,,45.14,,,13.5,,
11/15/2009,,,,,,,45.14,,,13.43,,
11/14/2009,,,,,,,45.14,,,13.53,,
11/13/2009,,,,,,,45.14,,,13.46,,
11/12/2009,,,,,,,45.14,,,13.4,,
11/11/2009,,,,,,,45.14,,,13.39,,
11/10/2009,,,,,,,45.14,,,7.79,,
11/9/2009,,,,,,,45.14,,,,,
11/8/2009,,,,,,,45.14,,,,,
11/7/2009,,,,,,,45.14,,,,,
11/6/2009,,,,,,,45.14,,,,,
11/5/2009,,,,,,,45.14,,,6.74,,
11/4/2009,,,,,,,45.14,,,13.51,,
11/3/2009,,,,,,,45.14,,,13.56,,
11/2/2009,,,,,,,45.14,,,13.6,,
11/1/2009,,,,,,,45.14,,,13.59,,
10/31/2009,,,,,,,45.14,,,13.64,,
10/30/2009,,,,,,,45.14,,,13.66,,
10/29/2009,,,,,,,45.14,,,13.79,,
10/28/2009,,,,,,,45.14,,,13.93,,
10/27/2009,,,,,,,45.14,,,13.98,,
10/26/2009,,,,,,,45.14,,,14.05,,
10/25/2009,,,,,,,45.14,,,14.11,,
10/24/2009,,,,,,,45.14,,,14.17,,
10/23/2009,,,,,,,45.14,,,14.29,,
10/22/2009,,,,,,,45.14,,,14.55,,
10/21/2009,,,,,,,45.14,,,14.52,,
10/20/2009,,,,,,,45.14,,,14.22,,
10/19/2009,,,,,,,45.14,,,14.32,,
10/18/2009,,,,,,,45.14,,,14.62,,
10/17/2009,,,,,,,45.14,,,15.04,,
10/16/2009,,,,,,,45.14,,,15.16,,
10/15/2009,,,,,,,45.14,,,15.06,,
10/14/2009,,,,,,,45.14,,,14.45,,
10/13/2009,,,,,,,45.14,,,13.52,,
10/12/2009,,,,,,,45.14,,,13.44,,
10/11/2009,,,,,,,45.14,,,13.48,,
10/10/2009,,,,,,,45.14,,,13.46,,
10/9/2009,,,,,,,45.14,,,13.57,,
10/8/2009,,,,,,,45.14,,,13.55,,
10/7/2009,,,,,,,45.14,,,13.59,,
10/6/2009,,,,,,,45.14,,,13.79,,
10/5/2009,,,,,,,45.14,,,13.87,,
10/4/2009,,,,,,,45.14,,,13.94,,
10/3/2009,,,,,,,45.14,,,13.97,,
10/2/2009,,,,,,,45.14,,,14.04,,
10/1/2009,,,,,,,45.14,,,13.98,,
