WY 2012,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
4/15/2012,,,,,,,45.14,,,25.75,,
4/14/2012,,,,,,,45.14,,,24.89,,
4/13/2012,,,,,,,45.14,,,20.42,,
4/12/2012,,,,,,,45.14,,,18.09,,
4/11/2012,,,,,,,45.14,,,18.18,,
4/10/2012,,,,,,,45.14,,,18.46,,
4/9/2012,,,,,,,45.14,,,18.81,,
4/8/2012,,,,,,,45.14,,,19.36,,
4/7/2012,,,,,,,45.15,,,20.19,,
4/6/2012,,,,,,,45.15,,,20.97,,
4/5/2012,,,,,,,45.15,,,21.97,,
4/4/2012,,,,,,,45.15,,,23.24,,
4/3/2012,,,,,,,45.15,,,24.83,,
4/2/2012,,,,,,,45.15,,,25.25,,
4/1/2012,,,,,,,45.15,,,24.47,,
3/31/2012,,,,,,,45.15,,,25.44,,
3/30/2012,,,,,,,46,0.5,-7,26.62,,
3/29/2012,,,,61.61,,,45.9,0.4,-7.1,22.82,,
3/28/2012,,,,,,,45.15,,,19.03,,
3/27/2012,,,,,,,45.14,,,18.54,,
3/26/2012,,,,,,,45.14,,,18.57,,
3/25/2012,,,,,,,45.14,,,18.64,,
3/24/2012,,,,,,,45.14,,,18.52,,
3/23/2012,,,,,,,45.14,,,19.3,,
3/22/2012,,,,,,,45.14,,,20.87,,
3/21/2012,,,,,,,45.14,,,22.81,,
3/20/2012,,,,,,,45.15,,,25.25,,
3/19/2012,,,,,,,45.15,,,27.96,,
3/18/2012,,,,,,,45.15,,,29.57,,
3/17/2012,,,,,,,45.15,,,27.34,,
3/16/2012,,,,,,,45.15,,,22.18,,
3/15/2012,,,,,,,45.15,,,17.56,,
3/14/2012,,,,,,,45.15,,,14.9,,
3/13/2012,,,,,,,45.14,,,14.52,,
3/12/2012,,,,,,,45.14,,,14.49,,
3/11/2012,,,,,,,45.14,,,14.39,,
3/10/2012,,,,,,,45.14,,,14.42,,
3/9/2012,,,,,,,45.14,,,14.55,,
3/8/2012,,,,,,,45.14,,,14.69,,
3/7/2012,,,,,,,45.14,,,14.87,,
3/6/2012,,,,,,,45.14,,,15.03,,
3/5/2012,,,,,,,45.15,,,15.16,,
3/4/2012,,,,,,,45.15,,,15.25,,
3/3/2012,,,,,,,45.15,,,15.25,,
3/2/2012,,,,,,,45.15,,,15.2,,
3/1/2012,,,,,,,45.15,,,15.22,,
2/29/2012,,,,,,,45.15,,,15.27,,
2/28/2012,,,,,,,45.15,,,15.37,,
2/27/2012,,,,,,,45.15,,,15.47,,
2/26/2012,,,,,,,45.15,,,15.52,,
2/25/2012,,,,,,,45.15,,,15.5,,
2/24/2012,,,,,,,45.15,,,15.4,,
2/23/2012,,,,,,,45.15,,,15.5,,
2/22/2012,,,,,,,45.15,,,15.59,,
2/21/2012,,,,,,,45.15,,,15.72,,
2/20/2012,,,,,,,45.15,,,15.89,,
2/19/2012,,,,,,,45.15,,,16.07,,
2/18/2012,,,,,,,45.15,,,16.22,,
2/17/2012,,,,,,,45.15,,,16.63,,
2/16/2012,,,,,,,45.15,,,16.88,,
2/15/2012,,,,,,,45.15,,,16.83,,
2/14/2012,,,,,,,45.15,,,16.69,,
2/13/2012,,,,,,,45.15,,,16.63,,
2/12/2012,,,,,,,45.15,,,16.65,,
2/11/2012,,,,,,,45.15,,,16.63,,
2/10/2012,,,,,,,45.15,,,16.49,,
2/9/2012,,,,,,,45.15,,,16.45,,
2/8/2012,,,,,,,45.15,,,16.49,,
2/7/2012,,,,,,,45.15,,,16.27,,
2/6/2012,,,,,,,45.15,,,16.33,,
2/5/2012,,,,,,,45.15,,,16.54,,
2/4/2012,,,,,,,45.15,,,16.92,,
2/3/2012,,,,,,,45.15,,,17.41,,
2/2/2012,,,,,,,45.15,,,17.78,,
2/1/2012,,,,,,,45.15,,,18.13,,
1/31/2012,,,,,,,45.15,,,18.45,,
1/30/2012,,,,,,,45.15,,,18.97,,
1/29/2012,,,,,,,45.15,,,19.63,,
1/28/2012,,,,,,,45.15,,,20.18,,
1/27/2012,,,,,,,45.15,,,21.09,,
1/26/2012,,,,,,,45.15,,,22.9,,
1/25/2012,,,,,,,45.15,,,24.99,,
1/24/2012,,,,,,,45.14,,,23.41,,
1/23/2012,,,,,,,45.14,,,22.05,,
1/22/2012,,,,,,,45.14,,,18.38,,
1/21/2012,,,,,,,45.14,,,15.92,,
1/20/2012,,,,,,,45.14,,,15.41,,
1/19/2012,,,,,,,45.14,,,15.3,,
1/18/2012,,,,,,,45.14,,,15.31,,
1/17/2012,,,,,,,45.14,,,15.29,,
1/16/2012,,,,,,,45.14,,,15.29,,
1/15/2012,,,,,,,45.14,,,15.37,,
1/14/2012,,,,,,,45.14,,,15.45,,
1/13/2012,,,,,,,45.14,,,15.55,,
1/12/2012,,,,,,,45.14,,,15.61,,
1/11/2012,,,,,,,45.14,,,15.76,,
1/10/2012,,,,,,,45.14,,,15.62,,
1/9/2012,,,,,,,45.14,,,15.25,,
1/8/2012,,,,,,,45.14,,,15.06,,
1/7/2012,,,,,,,45.14,,,15.11,,
1/6/2012,,,,,,,45.14,,,15.15,,
1/5/2012,,,,,,,45.14,,,15.27,,
1/4/2012,,,,,,,45.14,,,15.35,,
1/3/2012,,,,,,,45.14,,,15.3,,
1/2/2012,,,,,,,45.14,,,15.34,,
1/1/2012,,,,,,,45.14,,,15.32,,
12/31/2011,,,,,,,45.14,,,15.29,,
12/30/2011,,,,,,,45.14,,,15.35,,
12/29/2011,,,,,,,45.14,,,15.45,,
12/28/2011,,,,,,,45.14,,,15.56,,
12/27/2011,,,,,,,45.14,,,15.66,,
12/26/2011,,,,,,,45.14,,,15.68,,
12/25/2011,,,,,,,45.14,,,15.73,,
12/24/2011,,,,,,,45.14,,,15.91,,
12/23/2011,,,,,,,45.14,,,16.2,,
12/22/2011,,,,,,,45.14,,,16.48,,
12/21/2011,,,,,,,45.14,,,16.7,,
12/20/2011,,,,,,,45.14,,,17.09,,
12/19/2011,,,,,,,45.14,,,17.49,,
12/18/2011,,,,,,,45.14,,,17.51,,
12/17/2011,,,,,,,45.14,,,17.43,,
12/16/2011,,,,,,,45.14,,,17.34,,
12/15/2011,,,,,,,45.14,,,17.21,,
12/14/2011,,,,,,,45.14,,,17.2,,
12/13/2011,,,,,,,45.14,,,17.14,,
12/12/2011,,,,,,,45.14,,,17.03,,
12/11/2011,,,,,,,45.14,,,16.95,,
12/10/2011,,,,,,,45.14,,,16.97,,
12/9/2011,,,,,,,45.14,,,17.03,,
12/8/2011,,,,,,,45.14,,,16.98,,
12/7/2011,,,,,,,45.14,,,16.73,,
12/6/2011,,,,,,,45.14,,,16.62,,
12/5/2011,,,,,,,45.14,,,16.72,,
12/4/2011,,,,,,,45.14,,,16.63,,
12/3/2011,,,,,,,45.14,,,16.65,,
12/2/2011,,,,,,,45.14,,,16.55,,
12/1/2011,,,,,,,45.14,,,16.7,,
11/30/2011,,,,,,,45.15,,,16.91,,
11/29/2011,,,,,,,45.15,,,17.34,,
11/28/2011,,,,,,,45.15,,,17.64,,
11/27/2011,,,,,,,45.15,,,17.73,,
11/26/2011,,,,,,,45.14,,,17.52,,
11/25/2011,,,,,,,45.14,,,17.11,,
11/24/2011,,,,,,,45.14,,,16.89,,
11/23/2011,,,,,,,45.14,,,16.72,,
11/22/2011,,,,,,,45.14,,,16.6,,
11/21/2011,,,,,,,45.14,,,16.27,,
11/20/2011,,,,,,,45.14,,,15.77,,
11/19/2011,,,,,,,45.14,,,15.63,,
11/18/2011,,,,,,,45.14,,,15.6,,
11/17/2011,,,,,,,45.14,,,15.54,,
11/16/2011,,,,,,,45.14,,,15.44,,
11/15/2011,,,,,,,45.14,,,15.38,,
11/14/2011,,,,,,,45.14,,,15.33,,
11/13/2011,,,,,,,45.14,,,15.22,,
11/12/2011,,,,,,,45.14,,,15.08,,
11/11/2011,,,,,,,45.14,,,15.07,,
11/10/2011,,,,,,,45.14,,,15.19,,
11/9/2011,,,,,,,45.14,,,15.33,,
11/8/2011,,,,,,,45.14,,,15.34,,
11/7/2011,,,,,,,45.14,,,15.28,,
11/6/2011,,,,,,,45.14,,,15.17,,
11/5/2011,,,,,,,45.14,,,15.21,,
11/4/2011,,,,,,,45.14,,,15.26,,
11/3/2011,,,,,,,45.14,,,15.26,,
11/2/2011,,,,,,,45.14,,,15.32,,
11/1/2011,,,,,,,45.14,,,15.47,,
10/31/2011,,,,,,,45.14,,,15.51,,
10/30/2011,,,,,,,45.14,,,15.6,,
10/29/2011,,,,,,,45.14,,,15.69,,
10/28/2011,,,,,,,45.14,,,15.76,,
10/27/2011,,,,,,,45.14,,,15.88,,
10/26/2011,,,,,,,45.14,,,15.99,,
10/25/2011,,,,,,,45.14,,,16.02,,
10/24/2011,,,,,,,45.14,,,16,,
10/23/2011,,,,,,,45.14,,,15.95,,
10/22/2011,,,,,,,45.14,,,15.79,,
10/21/2011,,,,,,,45.14,,,15.89,,
10/20/2011,,,,,,,45.14,,,16.14,,
10/19/2011,,,,,,,45.14,,,16.52,,
10/18/2011,,,,,,,45.14,,,17.07,,
10/17/2011,,,,,,,45.14,,,17.55,,
10/16/2011,,,,,,,45.14,,,17.74,,
10/15/2011,,,,,,,45.14,,,17.9,,
10/14/2011,,,,,,,45.14,,,18.17,,
10/13/2011,,,,,,,45.14,,,18.57,,
10/12/2011,,,,,,,45.14,,,18.7,,
10/11/2011,,,,,,,45.14,,,18.8,,
10/10/2011,,,,,,,45.14,,,18.9,,
10/9/2011,,,,,,,45.14,,,19.45,,
10/8/2011,,,,,,,45.14,,,19.65,,
10/7/2011,,,,,,,45.14,,,19.53,,
10/6/2011,,,,,,,45.14,,,19.25,,
10/5/2011,,,,,,,45.14,,,19.19,,
10/4/2011,,,,,,,45.14,,,19.22,,
10/3/2011,,,,,,,45.14,,,19.27,,
10/2/2011,,,,,,,45.14,,,19.31,,
10/1/2011,,,,,,,45.14,,,19.27,,
