WY 2001,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
7/29/2001,,,,,,,45.15,,,17.66,,
7/28/2001,,,,,,,45.15,,,17.57,,
7/27/2001,,,,,,,45.15,,,17.48,,
7/26/2001,,,,,,,45.15,,,17.45,,
7/25/2001,,,,,,,45.15,,,17.39,,
7/24/2001,,,,,,,45.15,,,17.35,,
7/23/2001,,,,,,,45.15,,,17.3,,
7/22/2001,,,,,,,45.15,,,17.22,,
7/21/2001,,,,,,,45.15,,,17.16,,
7/20/2001,,,,,,,45.15,,,17.09,,
7/19/2001,,,,,,,45.15,,,17.05,,
7/18/2001,,,,,,,45.15,,,17.05,,
7/17/2001,,,,,,,45.15,,,17.03,,
7/16/2001,,,,,,,45.15,,,17.01,,
7/15/2001,,,,,,,45.15,,,17.02,,
7/14/2001,,,,,,,45.15,,,17.03,,
7/13/2001,,,,,,,45.15,,,17.05,,
7/12/2001,,,,,,,45.15,,,17.11,,
7/11/2001,,,,,,,45.15,,,17.18,,
7/10/2001,,,,,,,45.15,,,17.17,,
7/9/2001,,,,,,,45.15,,,17.13,,
7/8/2001,,,,,,,45.15,,,17.04,,
7/7/2001,,,,,,,45.15,,,16.89,,
7/6/2001,,,,,,,45.15,,,16.87,,
7/5/2001,,,,,,,45.15,,,16.98,,
7/4/2001,,,,,,,45.15,,,17.23,,
7/3/2001,,,,,,,45.15,,,17.41,,
7/2/2001,,,,,,,45.15,,,17.55,,
7/1/2001,,,,,,,45.15,,,17.65,,
6/30/2001,,,,,,,45.15,,,17.58,,
6/29/2001,,,,,,,45.15,,,17.15,,
6/28/2001,,,,,,,45.15,,,16.44,,
6/27/2001,,,,,,,45.15,,,15.91,,
6/26/2001,,,,,,,45.15,,,15.77,,
6/25/2001,,,,,,,45.15,,,15.83,,
6/24/2001,,,,,,,45.15,,,15.83,,
6/23/2001,,,,,,,45.15,,,15.84,,
6/22/2001,,,,,,,45.15,,,15.91,,
6/21/2001,,,,,,,45.15,,,15.95,,
6/20/2001,,,,,,,45.15,,,15.98,,
6/19/2001,,,,,,,45.15,,,15.96,,
6/18/2001,,,,,,,45.15,,,15.94,,
6/17/2001,,,,,,,45.15,,,15.93,,
6/16/2001,,,,,,,45.15,,,15.94,,
6/15/2001,,,,,,,45.15,,,16.02,,
6/14/2001,,,,,,,45.15,,,16.07,,
6/13/2001,,,,,,,45.15,,,16.02,,
6/12/2001,,,,,,,45.15,,,15.81,,
6/11/2001,,,,,,,45.15,,,15.57,,
6/10/2001,,,,,,,45.15,,,15.53,,
6/9/2001,,,,,,,45.15,,,15.44,,
6/8/2001,,,,,,,45.15,,,15.02,,
6/7/2001,,,,,,,45.15,,,14.95,,
6/6/2001,,,,,,,45.15,,,15.05,,
6/5/2001,,,,,,,45.15,,,15.12,,
6/4/2001,,,,,,,45.15,,,15.14,,
6/3/2001,,,,,,,45.15,,,15.14,,
6/2/2001,,,,,,,45.15,,,15.18,,
6/1/2001,,,,,,,45.15,,,15.26,,
5/31/2001,,,,,,,45.15,,,15.29,,
5/30/2001,,,,,,,45.15,,,15.23,,
5/29/2001,,,,,,,45.15,,,14.9,,
5/28/2001,,,,,,,45.15,,,14.4,,
5/27/2001,,,,,,,45.15,,,14.26,,
5/26/2001,,,,,,,45.15,,,14.37,,
5/25/2001,,,,,,,45.15,,,14.47,,
5/24/2001,,,,,,,45.15,,,14.66,,
5/23/2001,,,,,,,45.15,,,14.93,,
5/22/2001,,,,,,,45.15,,,15.14,,
5/21/2001,,,,,,,45.15,,,15.24,,
5/20/2001,,,,,,,45.15,,,15.13,,
5/19/2001,,,,,,,45.15,,,14.83,,
5/18/2001,,,,,,,45.15,,,14.64,,
5/17/2001,,,,,,,45.15,,,14.07,,
5/16/2001,,,,,,,45.15,,,13.39,,
5/15/2001,,,,,,,45.15,,,13.34,,
5/14/2001,,,,,,,45.15,,,13.29,,
5/13/2001,,,,,,,45.15,,,13.22,,
5/12/2001,,,,,,,45.15,,,13.18,,
5/11/2001,,,,,,,45.15,,,13.8,,
5/10/2001,,,,,,,45.15,,,13.18,,
5/9/2001,,,,,,,45.15,,,13.18,,
5/8/2001,,,,,,,45.15,,,13.19,,
5/7/2001,,,,,,,45.15,,,13.29,,
5/6/2001,,,,,,,45.15,,,13.53,,
5/5/2001,,,,,,,45.15,,,13.84,,
5/4/2001,,,,,,,45.15,,,14.01,,
5/3/2001,,,,,,,45.15,,,14.08,,
5/2/2001,,,,,,,45.15,,,14.28,,
5/1/2001,,,,,,,45.15,,,14.69,,
4/30/2001,,,,,,,45.15,,,15.06,,
4/29/2001,,,,,,,45.15,,,15.25,,
4/28/2001,,,,,,,45.15,,,15.41,,
4/27/2001,,,,,,,45.15,,,15.54,,
4/26/2001,,,,,,,45.15,,,15.68,,
4/25/2001,,,,,,,45.15,,,15.81,,
4/24/2001,,,,,,,45.15,,,15.83,,
4/23/2001,,,,,,,45.15,,,15.77,,
4/22/2001,,,,,,,45.15,,,15.44,,
4/21/2001,,,,,,,45.15,,,14.75,,
4/20/2001,,,,,,,45.15,,,14.74,,
4/19/2001,,,,,,,45.15,,,15.03,,
4/18/2001,,,,,,,45.15,,,15.31,,
4/17/2001,,,,,,,45.15,,,15.58,,
4/16/2001,,,,,,,45.14,,,15.77,,
4/15/2001,,,,,,,45.14,,,15.87,,
4/14/2001,,,,,,,45.14,,,15.98,,
4/13/2001,,,,,,,45.14,,,16.11,,
4/12/2001,,,,,,,45.14,,,16.31,,
4/11/2001,,,,,,,45.14,,,16.66,,
4/10/2001,,,,,,,45.14,,,16.78,,
4/9/2001,,,,,,,45.14,,,16.64,,
4/8/2001,,,,,,,45.14,,,16.37,,
4/7/2001,,,,,,,45.14,,,16.26,,
4/6/2001,,,,,,,45.14,,,16.11,,
4/5/2001,,,,,,,45.14,,,16.21,,
4/4/2001,,,,,,,45.14,,,16.87,,
4/3/2001,,,,,,,45.14,,,17.29,,
4/2/2001,,,,,,,45.14,,,17.44,,
4/1/2001,,,,,,,45.14,,,17.61,,
3/31/2001,,,,,,,45.14,,,17.8,,
3/30/2001,,,,,,,45.14,,,18.01,,
3/29/2001,,,,,,,45.14,,,18.16,,
3/28/2001,,,,,,,45.14,,,18.23,,
3/27/2001,,,,,,,45.14,,,18.24,,
3/26/2001,,,,,,,45.14,,,18.32,,
3/25/2001,,,,,,,45.14,,,18.47,,
3/24/2001,,,,,,,45.14,,,18.65,,
3/23/2001,,,,,,,45.14,,,18.82,,
3/22/2001,,,,,,,45.14,,,18.94,,
3/21/2001,,,,,,,45.14,,,19.06,,
3/20/2001,,,,,,,45.14,,,19.17,,
3/19/2001,,,,,,,45.14,,,19.35,,
3/18/2001,,,,,,,45.14,,,19.72,,
3/17/2001,,,,,,,45.14,,,20.3,,
3/16/2001,,,,,,,45.14,,,21.02,,
3/15/2001,,,,,,,45.14,,,21.74,,
3/14/2001,,,,,,,45.14,,,22.59,,
3/13/2001,,,,,,,45.15,,,23.51,,
3/12/2001,,,,,,,45.15,,,24.34,,
3/11/2001,,,,,,,45.15,,,25.47,,
3/10/2001,,,,,,,45.15,,,27.58,,
3/9/2001,,,,,,,45.54,0.04,-7.46,29.73,,
3/8/2001,,,,61.55,,,47.18,1.68,-5.82,30.07,,
3/7/2001,,,,63.28,1.48,-7.72,48.8,3.3,-4.2,29.26,,
3/6/2001,,,,65.31,3.51,-5.69,49.06,3.56,-3.94,27.95,,
3/5/2001,,,,63.55,1.75,-7.45,45.7,0.2,-7.3,22.74,,
3/4/2001,,,,,,,45.15,,,21.37,,
3/3/2001,,,,,,,45.15,,,21.74,,
3/2/2001,,,,,,,45.15,,,22.72,,
3/1/2001,,,,,,,45.15,,,24.25,,
2/28/2001,,,,,,,45.16,,,26.29,,
2/27/2001,,,,61.59,,,46.74,1.24,-6.26,27.46,,
2/26/2001,,,,62.48,0.68,-8.52,46.99,1.49,-6.01,26.57,,
2/25/2001,,,,,,,45.15,,,25.92,,
2/24/2001,,,,,,,45.56,0.06,-7.44,26.4,,
2/23/2001,,,,,,,45.18,,,25.58,,
2/22/2001,,,,,,,45.15,,,24.21,,
2/21/2001,,,,,,,45.15,,,21.02,,
2/20/2001,,,,,,,45.15,,,18.36,,
2/19/2001,,,,,,,45.15,,,17.43,,
2/18/2001,,,,,,,45.15,,,17.8,,
2/17/2001,,,,,,,45.15,,,18.38,,
2/16/2001,,,,,,,45.15,,,19.14,,
2/15/2001,,,,,,,45.15,,,20.31,,
2/14/2001,,,,,,,45.15,,,21.22,,
2/13/2001,,,,,,,45.15,,,21.2,,
2/12/2001,,,,,,,45.15,,,19.27,,
2/11/2001,,,,,,,45.15,,,16.56,,
2/10/2001,,,,,,,45.15,,,16.38,,
2/9/2001,,,,,,,45.15,,,16.44,,
2/8/2001,,,,,,,45.15,,,16.55,,
2/7/2001,,,,,,,45.15,,,16.72,,
2/6/2001,,,,,,,45.15,,,16.93,,
2/5/2001,,,,,,,45.15,,,17.2,,
2/4/2001,,,,,,,45.15,,,17.61,,
2/3/2001,,,,,,,45.15,,,18.05,,
2/2/2001,,,,,,,45.15,,,18.52,,
2/1/2001,,,,,,,45.15,,,19,,
1/31/2001,,,,,,,45.15,,,19.59,,
1/30/2001,,,,,,,45.15,,,20.73,,
1/29/2001,,,,,,,45.15,,,22.26,,
1/28/2001,,,,,,,45.15,,,23.95,,
1/27/2001,,,,,,,45.15,,,23.66,,
1/26/2001,,,,,,,45.15,,,20.57,,
1/25/2001,,,,,,,45.15,,,16.83,,
1/24/2001,,,,,,,45.15,,,16.46,,
1/23/2001,,,,,,,45.15,,,16.5,,
1/22/2001,,,,,,,45.15,,,16.64,,
1/21/2001,,,,,,,45.15,,,16.86,,
1/20/2001,,,,,,,45.15,,,17.14,,
1/19/2001,,,,,,,45.15,,,17.5,,
1/18/2001,,,,,,,45.15,,,17.97,,
1/17/2001,,,,,,,45.15,,,18.52,,
1/16/2001,,,,,,,45.15,,,19.09,,
1/15/2001,,,,,,,45.15,,,19.9,,
1/14/2001,,,,,,,45.15,,,21.18,,
1/13/2001,,,,,,,45.15,,,21.98,,
1/12/2001,,,,,,,45.15,,,19.66,,
1/11/2001,,,,,,,45.15,,,17.21,,
1/10/2001,,,,,,,45.15,,,16.29,,
1/9/2001,,,,,,,45.15,,,15.54,,
1/8/2001,,,,,,,45.15,,,15.29,,
1/7/2001,,,,,,,45.15,,,15.32,,
1/6/2001,,,,,,,45.15,,,15.37,,
1/5/2001,,,,,,,45.17,,,15.4,,
1/4/2001,,,,,,,45.15,,,15.41,,
1/3/2001,,,,,,,45.15,,,15.42,,
1/2/2001,,,,,,,45.15,,,15.45,,
1/1/2001,,,,,,,45.15,,,15.49,,
12/31/2000,,,,,,,45.15,,,15.53,,
12/30/2000,,,,,,,45.15,,,15.56,,
12/29/2000,,,,,,,45.15,,,15.6,,
12/28/2000,,,,,,,45.15,,,15.64,,
12/27/2000,,,,,,,45.15,,,15.7,,
12/26/2000,,,,,,,45.15,,,15.75,,
12/25/2000,,,,,,,45.15,,,15.8,,
12/24/2000,,,,,,,45.16,,,15.86,,
12/23/2000,,,,,,,45.16,,,15.94,,
12/22/2000,,,,,,,45.15,,,16.06,,
12/21/2000,,,,,,,45.15,,,16.22,,
12/20/2000,,,,,,,45.15,,,16.42,,
12/19/2000,,,,,,,45.15,,,16.66,,
12/18/2000,,,,,,,45.16,,,16.93,,
12/17/2000,,,,,,,45.16,,,17,,
12/16/2000,,,,,,,45.16,,,16.6,,
12/15/2000,,,,,,,45.16,,,15.82,,
12/14/2000,,,,,,,45.16,,,15.67,,
12/13/2000,,,,,,,45.16,,,15.65,,
12/12/2000,,,,,,,45.16,,,15.66,,
12/11/2000,,,,,,,45.16,,,15.68,,
12/10/2000,,,,,,,45.16,,,15.72,,
12/9/2000,,,,,,,45.16,,,15.79,,
12/8/2000,,,,,,,45.16,,,15.86,,
12/7/2000,,,,,,,45.16,,,15.93,,
12/6/2000,,,,,,,45.16,,,16,,
12/5/2000,,,,,,,45.15,,,16.08,,
12/4/2000,,,,,,,45.15,,,16.14,,
12/3/2000,,,,,,,45.15,,,16.15,,
12/2/2000,,,,,,,45.15,,,16.05,,
12/1/2000,,,,,,,45.15,,,15.69,,
11/30/2000,,,,,,,45.15,,,15.59,,
11/29/2000,,,,,,,45.15,,,15.51,,
11/28/2000,,,,,,,45.15,,,15.5,,
11/27/2000,,,,,,,46.96,1.46,-6.04,15.5,,
11/26/2000,,,,,,,45.15,,,15.49,,
11/25/2000,,,,,,,45.15,,,15.48,,
11/24/2000,,,,,,,45.15,,,15.47,,
11/23/2000,,,,,,,45.15,,,15.4,,
11/22/2000,,,,,,,45.15,,,15.28,,
11/21/2000,,,,,,,45.15,,,15.2,,
11/20/2000,,,,,,,45.15,,,15.14,,
11/19/2000,,,,,,,45.15,,,15.13,,
11/18/2000,,,,,,,45.15,,,15.2,,
11/17/2000,,,,,,,45.15,,,15.29,,
11/16/2000,,,,,,,45.15,,,15.02,,
11/15/2000,,,,,,,45.15,,,14.81,,
11/14/2000,,,,,,,45.15,,,14.78,,
11/13/2000,,,,,,,45.15,,,14.75,,
11/12/2000,,,,,,,45.15,,,14.75,,
11/11/2000,,,,,,,45.15,,,14.75,,
11/10/2000,,,,,,,45.15,,,14.79,,
11/9/2000,,,,,,,45.15,,,14.97,,
11/8/2000,,,,,,,45.15,,,15.12,,
11/7/2000,,,,,,,45.15,,,15.24,,
11/6/2000,,,,,,,45.15,,,15.32,,
11/5/2000,,,,,,,45.15,,,15.56,,
11/4/2000,,,,,,,45.15,,,15.88,,
11/3/2000,,,,,,,45.15,,,16.15,,
11/2/2000,,,,,,,45.15,,,16.28,,
11/1/2000,,,,,,,45.15,,,16.31,,
10/31/2000,,,,,,,45.15,,,16.2,,
10/30/2000,,,,,,,45.15,,,15.68,,
10/29/2000,,,,,,,45.15,,,15.26,,
10/28/2000,,,,,,,45.15,,,14.83,,
10/27/2000,,,,,,,45.15,,,14.29,,
10/26/2000,,,,,,,45.15,,,14.29,,
10/25/2000,,,,,,,45.15,,,14.39,,
10/24/2000,,,,,,,45.15,,,14.52,,
10/23/2000,,,,,,,45.15,,,14.63,,
10/22/2000,,,,,,,45.15,,,14.78,,
10/21/2000,,,,,,,45.15,,,14.86,,
10/20/2000,,,,,,,45.15,,,15,,
10/19/2000,,,,,,,45.15,,,15.06,,
10/18/2000,,,,,,,45.15,,,15.07,,
10/17/2000,,,,,,,45.15,,,15.05,,
10/16/2000,,,,,,,45.15,,,15.06,,
10/15/2000,,,,,,,45.15,,,15.09,,
10/14/2000,,,,,,,45.15,,,15.09,,
10/13/2000,,,,,,,45.15,,,15.03,,
10/12/2000,,,,,,,45.15,,,14.88,,
10/11/2000,,,,,,,45.15,,,14.57,,
10/10/2000,,,,,,,45.15,,,14.59,,
10/9/2000,,,,,,,45.15,,,14.67,,
10/8/2000,,,,,,,45.15,,,14.76,,
10/7/2000,,,,,,,45.15,,,14.85,,
10/6/2000,,,,,,,45.15,,,14.96,,
10/5/2000,,,,,,,45.15,,,15.18,,
10/4/2000,,,,,,,45.15,,,15.33,,
10/3/2000,,,,,,,45.15,,,15.41,,
10/2/2000,,,,,,,45.15,,,15.48,,
10/1/2000,,,,,,,45.15,,,15.68,,
