WY 2002,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
8/24/2002,,,,,,,45.15,,,17.71,,
8/23/2002,,,,,,,45.15,,,17.91,,
8/22/2002,,,,,,,45.15,,,18.02,,
8/21/2002,,,,,,,45.15,,,18.04,,
8/20/2002,,,,,,,45.15,,,17.78,,
8/19/2002,,,,,,,45.15,,,17.66,,
8/18/2002,,,,,,,45.15,,,17.66,,
8/17/2002,,,,,,,45.15,,,17.71,,
8/16/2002,,,,,,,45.15,,,17.72,,
8/15/2002,,,,,,,45.15,,,17.59,,
8/14/2002,,,,,,,45.15,,,17.61,,
8/13/2002,,,,,,,45.15,,,17.55,,
8/12/2002,,,,,,,45.15,,,17.67,,
8/11/2002,,,,,,,45.15,,,17.85,,
8/10/2002,,,,,,,45.15,,,18.02,,
8/9/2002,,,,,,,45.15,,,18.15,,
8/8/2002,,,,,,,45.15,,,18.27,,
8/7/2002,,,,70.56,8.76,-0.44,45.15,,,18.32,,
8/6/2002,,,,,,,45.15,,,18.24,,
8/5/2002,,,,,,,45.15,,,18.07,,
8/4/2002,,,,,,,45.15,,,18.07,,
8/3/2002,,,,,,,45.15,,,18.12,,
8/2/2002,,,,,,,45.15,,,18.32,,
8/1/2002,,,,,,,45.15,,,18.47,,
7/31/2002,,,,,,,45.15,,,18.46,,
7/30/2002,,,,,,,45.15,,,18.31,,
7/29/2002,,,,,,,45.15,,,18.4,,
7/28/2002,,,,,,,45.15,,,18.49,,
7/27/2002,,,,,,,45.15,,,18.51,,
7/26/2002,,,,,,,45.15,,,18.47,,
7/25/2002,,,,,,,45.15,,,18.5,,
7/24/2002,,,,,,,45.15,,,18.45,,
7/23/2002,,,,,,,45.15,,,18.34,,
7/22/2002,,,,,,,45.15,,,18.19,,
7/21/2002,,,,,,,45.15,,,18.11,,
7/20/2002,,,,,,,45.15,,,18.06,,
7/19/2002,,,,,,,45.15,,,18.18,,
7/18/2002,,,,,,,45.15,,,18.22,,
7/17/2002,,,,,,,45.15,,,18.1,,
7/16/2002,,,,,,,45.15,,,17.96,,
7/15/2002,,,,,,,45.15,,,17.86,,
7/14/2002,,,,,,,45.15,,,17.75,,
7/13/2002,,,,,,,45.15,,,17.7,,
7/12/2002,,,,,,,45.15,,,17.7,,
7/11/2002,,,,,,,45.36,,,17.59,,
7/10/2002,,,,,,,45.15,,,17.47,,
7/9/2002,,,,,,,45.15,,,17.45,,
7/8/2002,,,,,,,45.15,,,17.44,,
7/7/2002,,,,,,,45.15,,,17.39,,
7/6/2002,,,,,,,45.15,,,17.23,,
7/5/2002,,,,,,,45.15,,,17.34,,
7/4/2002,,,,,,,45.15,,,17.46,,
7/3/2002,,,,,,,45.15,,,17.45,,
7/2/2002,,,,,,,45.15,,,17.32,,
7/1/2002,,,,,,,45.15,,,17.38,,
6/30/2002,,,,,,,45.15,,,17.39,,
6/29/2002,,,,,,,45.15,,,17.25,,
6/28/2002,,,,,,,45.15,,,16.99,,
6/27/2002,,,,,,,45.15,,,16.83,,
6/26/2002,,,,,,,45.15,,,16.86,,
6/25/2002,,,,,,,45.15,,,16.84,,
6/24/2002,,,,,,,45.15,,,16.62,,
6/23/2002,,,,,,,45.15,,,16.54,,
6/22/2002,,,,,,,45.15,,,16.55,,
6/21/2002,,,,,,,45.15,,,16.48,,
6/20/2002,,,,,,,45.15,,,16.24,,
6/19/2002,,,,,,,45.15,,,16.06,,
6/18/2002,,,,,,,45.15,,,15.89,,
6/17/2002,,,,,,,45.15,,,15.58,,
6/16/2002,,,,,,,45.15,,,15.04,,
6/15/2002,,,,,,,45.15,,,14.64,,
6/14/2002,,,,,,,45.15,,,14.55,,
6/13/2002,,,,,,,45.15,,,14.55,,
6/12/2002,,,,,,,45.15,,,14.61,,
6/11/2002,,,,,,,45.15,,,14.76,,
6/10/2002,,,,,,,45.15,,,14.86,,
6/9/2002,,,,,,,45.15,,,14.86,,
6/8/2002,,,,,,,45.15,,,15.04,,
6/7/2002,,,,,,,45.15,,,15.47,,
6/6/2002,,,,,,,45.15,,,15.58,,
6/5/2002,,,,,,,45.15,,,15.57,,
6/4/2002,,,,,,,45.15,,,15.58,,
6/3/2002,,,,,,,45.15,,,15.62,,
6/2/2002,,,,,,,45.15,,,15.67,,
6/1/2002,,,,,,,45.15,,,15.73,,
5/31/2002,,,,,,,45.15,,,15.92,,
5/30/2002,,,,,,,45.15,,,16.1,,
5/29/2002,,,,,,,45.15,,,16.4,,
5/28/2002,,,,,,,45.15,,,16.62,,
5/27/2002,,,,,,,45.15,,,17.14,,
5/26/2002,,,,,,,45.15,,,17.83,,
5/25/2002,,,,,,,45.15,,,18.46,,
5/24/2002,,,,,,,45.15,,,18.9,,
5/23/2002,,,,,,,45.15,,,19.05,,
5/22/2002,,,,,,,45.15,,,18.76,,
5/21/2002,,,,,,,45.15,,,17.8,,
5/20/2002,,,,,,,45.15,,,16.19,,
5/19/2002,,,,,,,45.15,,,15.47,,
5/18/2002,,,,,,,45.15,,,15.13,,
5/17/2002,,,,,,,45.15,,,14.55,,
5/16/2002,,,,,,,45.15,,,14.2,,
5/15/2002,,,,,,,45.15,,,14.06,,
5/14/2002,,,,,,,45.15,,,13.8,,
5/13/2002,,,,,,,45.15,,,13.71,,
5/12/2002,,,,,,,45.15,,,13.69,,
5/11/2002,,,,,,,45.15,,,13.68,,
5/10/2002,,,,,,,45.15,,,13.86,,
5/9/2002,,,,,,,45.15,,,14.02,,
5/8/2002,,,,,,,45.15,,,13.93,,
5/7/2002,,,,,,,45.15,,,13.83,,
5/6/2002,,,,,,,45.15,,,13.72,,
5/5/2002,,,,,,,45.15,,,14.03,,
5/4/2002,,,,,,,45.15,,,14.2,,
5/3/2002,,,,,,,45.15,,,14.32,,
5/2/2002,,,,,,,45.15,,,14.35,,
5/1/2002,,,,,,,45.15,,,14.33,,
4/30/2002,,,,,,,45.15,,,14.19,,
4/29/2002,,,,,,,45.15,,,13.77,,
4/28/2002,,,,,,,45.15,,,13.57,,
4/27/2002,,,,,,,45.15,,,13.65,,
4/26/2002,,,,,,,45.15,,,13.56,,
4/25/2002,,,,,,,45.15,,,13.45,,
4/24/2002,,,,,,,45.15,,,13.61,,
4/23/2002,,,,,,,45.15,,,14.04,,
4/22/2002,,,,,,,45.15,,,14.25,,
4/21/2002,,,,,,,45.15,,,14.51,,
4/20/2002,,,,,,,45.15,,,14.88,,
4/19/2002,,,,,,,45.15,,,15.31,,
4/18/2002,,,,,,,45.15,,,15.43,,
4/17/2002,,,,,,,45.15,,,15.48,,
4/16/2002,,,,,,,45.15,,,15.55,,
4/15/2002,,,,,,,45.15,,,15.6,,
4/14/2002,,,,,,,45.15,,,15.75,,
4/13/2002,,,,,,,45.15,,,15.9,,
4/12/2002,,,,,,,45.15,,,15.95,,
4/11/2002,,,,,,,45.15,,,16.03,,
4/10/2002,,,,,,,45.15,,,16.08,,
4/9/2002,,,,,,,45.15,,,16.16,,
4/8/2002,,,,,,,45.15,,,16.29,,
4/7/2002,,,,,,,45.15,,,16.33,,
4/6/2002,,,,,,,45.15,,,16.28,,
4/5/2002,,,,,,,45.15,,,16.39,,
4/4/2002,,,,,,,45.15,,,16.75,,
4/3/2002,,,,,,,45.15,,,16.77,,
4/2/2002,,,,,,,45.15,,,16.83,,
4/1/2002,,,,,,,45.15,,,16.93,,
3/31/2002,,,,,,,45.15,,,17.05,,
3/30/2002,,,,,,,45.15,,,17.31,,
3/29/2002,,,,,,,45.15,,,17.85,,
3/28/2002,,,,,,,45.15,,,18.57,,
3/27/2002,,,,,,,45.15,,,19.37,,
3/26/2002,,,,,,,45.15,,,19.86,,
3/25/2002,,,,,,,45.15,,,19.62,,
3/24/2002,,,,,,,45.15,,,18.4,,
3/23/2002,,,,,,,45.15,,,17.43,,
3/22/2002,,,,,,,45.15,,,17.5,,
3/21/2002,,,,,,,45.15,,,17.76,,
3/20/2002,,,,,,,45.15,,,18.05,,
3/19/2002,,,,,,,45.15,,,18.39,,
3/18/2002,,,,,,,45.15,,,18.87,,
3/17/2002,,,,,,,45.15,,,19.22,,
3/16/2002,,,,,,,45.15,,,19.69,,
3/15/2002,,,,,,,45.15,,,20.25,,
3/14/2002,,,,,,,45.15,,,21.02,,
3/13/2002,,,,,,,45.15,,,21.84,,
3/12/2002,,,,,,,45.15,,,22.09,,
3/11/2002,,,,,,,45.15,,,21.36,,
3/10/2002,,,,,,,45.15,,,21.07,,
3/9/2002,,,,,,,45.15,,,20.75,,
3/8/2002,,,,,,,45.15,,,19.79,,
3/7/2002,,,,,,,45.15,,,18.59,,
3/6/2002,,,,,,,45.15,,,18.21,,
3/5/2002,,,,,,,45.15,,,18.32,,
3/4/2002,,,,,,,45.15,,,18.49,,
3/3/2002,,,,,,,45.15,,,18.65,,
3/2/2002,,,,,,,45.15,,,18.64,,
3/1/2002,,,,,,,45.15,,,18.68,,
2/28/2002,,,,,,,45.15,,,19.16,,
2/27/2002,79.59,2.79,-4.81,,,,45.15,,,19.82,,
2/26/2002,,,,,,,45.15,,,20.56,,
2/25/2002,,,,,,,45.15,,,21.34,,
2/24/2002,,,,,,,45.15,,,22.59,,
2/23/2002,,,,,,,45.15,,,24.58,,
2/22/2002,,,,,,,45.64,0.14,-7.36,25.23,,
2/21/2002,,,,,,,45.23,,,20.09,,
2/20/2002,,,,,,,45.15,,,17.04,,
2/19/2002,,,,,,,45.15,,,16.76,,
2/18/2002,,,,,,,45.15,,,16.72,,
2/17/2002,,,,,,,45.15,,,16.74,,
2/16/2002,,,,,,,45.15,,,16.81,,
2/15/2002,,,,,,,45.15,,,16.94,,
2/14/2002,,,,,,,45.15,,,17.1,,
2/13/2002,,,,,,,45.15,,,17.28,,
2/12/2002,,,,,,,45.15,,,17.43,,
2/11/2002,,,,,,,45.15,,,17.48,,
2/10/2002,,,,,,,45.15,,,17.4,,
2/9/2002,,,,,,,45.15,,,17.44,,
2/8/2002,,,,,,,45.15,,,17.59,,
2/7/2002,,,,,,,45.15,,,17.8,,
2/6/2002,,,,,,,45.15,,,17.98,,
2/5/2002,,,,,,,45.15,,,18.21,,
2/4/2002,,,,,,,45.15,,,18.5,,
2/3/2002,,,,,,,45.15,,,18.71,,
2/2/2002,,,,,,,45.15,,,18.9,,
2/1/2002,,,,,,,45.15,,,19.09,,
1/31/2002,,,,,,,45.15,,,19.29,,
1/30/2002,,,,,,,45.15,,,19.46,,
1/29/2002,,,,,,,45.15,,,19.57,,
1/28/2002,,,,,,,45.15,,,19.64,,
1/27/2002,,,,,,,45.15,,,19.74,,
1/26/2002,,,,,,,45.15,,,20.02,,
1/25/2002,,,,,,,45.15,,,20.42,,
1/24/2002,,,,,,,45.15,,,20.73,,
1/23/2002,,,,,,,45.15,,,21.02,,
1/22/2002,,,,,,,45.15,,,21.33,,
1/21/2002,,,,,,,45.15,,,21.72,,
1/20/2002,,,,,,,45.15,,,22.31,,
1/19/2002,,,,,,,45.15,,,22.98,,
1/18/2002,,,,,,,45.15,,,23.63,,
1/17/2002,,,,,,,45.15,,,24.37,,
1/16/2002,,,,,,,45.15,,,25.19,,
1/15/2002,,,,,,,45.16,,,26.26,,
1/14/2002,,,,,,,45.16,,,27.67,,
1/13/2002,,,,,,,45.5,0,-7.5,29.48,,
1/12/2002,,,,,,,46.45,0.95,-6.55,31.21,,
1/11/2002,,,,,,,47.27,1.77,-5.73,32.66,,
1/10/2002,,,,62.06,0.26,-8.94,48.02,2.52,-4.98,33.71,0.21,-7.09
1/9/2002,,,,62.84,1.04,-8.16,48.46,2.96,-4.54,34.22,0.72,-6.58
1/8/2002,,,,63.71,1.91,-7.29,48.94,3.44,-4.06,34.46,0.96,-6.34
1/7/2002,,,,63.96,2.16,-7.04,48.88,3.38,-4.12,34.7,1.2,-6.1
1/6/2002,,,,63.12,1.32,-7.88,48.74,3.24,-4.26,35.01,1.51,-5.79
1/5/2002,77.16,0.36,-7.24,64.57,2.77,-6.43,49.63,4.13,-3.37,35,1.5,-5.8
1/4/2002,77.86,1.06,-6.54,66.11,4.31,-4.89,50.26,4.76,-2.74,33.71,0.21,-7.09
1/3/2002,77.57,0.77,-6.83,65.55,3.75,-5.45,49.42,3.92,-3.58,31.55,,
1/2/2002,,,,62.78,0.98,-8.23,47.95,2.45,-5.05,29.43,,
1/1/2002,,,,63.29,1.49,-7.71,48.01,2.51,-4.99,28.55,,
12/31/2001,,,,62.24,0.44,-8.77,45.96,0.46,-7.04,26.74,,
12/30/2001,,,,,,,45.17,,,24.22,,
12/29/2001,,,,,,,45.15,,,22.68,,
12/28/2001,,,,,,,45.15,,,23.17,,
12/27/2001,,,,,,,45.15,,,24.34,,
12/26/2001,,,,,,,45.15,,,25.78,,
12/25/2001,,,,,,,45.81,0.31,-7.19,27.01,,
12/24/2001,,,,,,,47.05,1.55,-5.95,27.21,,
12/23/2001,,,,,,,46.43,0.93,-6.57,26.8,,
12/22/2001,,,,61.81,0.01,-9.19,47.09,1.59,-5.91,26.31,,
12/21/2001,,,,61.4,,,45.35,,,23.19,,
12/20/2001,,,,,,,45.15,,,21.97,,
12/19/2001,,,,,,,45.15,,,21.93,,
12/18/2001,,,,,,,45.15,,,20.94,,
12/17/2001,,,,,,,45.15,,,22.01,,
12/16/2001,,,,,,,45.15,,,22.85,,
12/15/2001,,,,,,,45.15,,,19.52,,
12/14/2001,,,,,,,45.15,,,18.22,,
12/13/2001,,,,,,,45.15,,,18.75,,
12/12/2001,,,,,,,45.15,,,19.81,,
12/11/2001,,,,,,,45.15,,,20.72,,
12/10/2001,,,,,,,45.15,,,21.21,,
12/9/2001,,,,,,,45.15,,,22.64,,
12/8/2001,,,,,,,45.15,,,23.77,,
12/7/2001,,,,,,,45.15,,,22.69,,
12/6/2001,,,,,,,45.15,,,23.19,,
12/5/2001,,,,,,,45.15,,,24.99,,
12/4/2001,,,,,,,46.11,0.61,-6.89,26.51,,
12/3/2001,,,,61.56,,,46.82,1.32,-6.18,25.09,,
12/2/2001,,,,,,,45.15,,,21.44,,
12/1/2001,,,,,,,45.15,,,21.04,,
11/30/2001,,,,,,,45.15,,,17.91,,
11/29/2001,,,,,,,45.15,,,17.76,,
11/28/2001,,,,,,,45.15,,,18.92,,
11/27/2001,,,,,,,45.15,,,20.89,,
11/26/2001,,,,,,,45.15,,,21.78,,
11/25/2001,,,,,,,45.15,,,18.91,,
11/24/2001,,,,,,,45.15,,,17.88,,
11/23/2001,,,,,,,45.15,,,15.6,,
11/22/2001,,,,,,,45.15,,,14.9,,
11/21/2001,,,,,,,45.15,,,14.73,,
11/20/2001,,,,,,,45.15,,,14.9,,
11/19/2001,,,,,,,45.15,,,15.18,,
11/18/2001,,,,,,,45.15,,,15.43,,
11/17/2001,,,,,,,45.15,,,15.84,,
11/16/2001,,,,,,,45.15,,,16.24,,
11/15/2001,,,,,,,45.15,,,16.59,,
11/14/2001,,,,,,,45.15,,,16.2,,
11/13/2001,,,,,,,45.15,,,15.19,,
11/12/2001,,,,,,,45.15,,,14.26,,
11/11/2001,,,,,,,45.15,,,13.82,,
11/10/2001,,,,,,,45.15,,,13.69,,
11/9/2001,,,,,,,45.15,,,13.81,,
11/8/2001,,,,,,,45.15,,,13.9,,
11/7/2001,,,,,,,45.15,,,13.93,,
11/6/2001,,,,,,,45.15,,,13.97,,
11/5/2001,,,,,,,45.15,,,14.1,,
11/4/2001,,,,,,,45.15,,,14.17,,
11/3/2001,,,,,,,45.15,,,14.19,,
11/2/2001,,,,,,,45.15,,,14.27,,
11/1/2001,,,,,,,45.15,,,14.12,,
10/31/2001,,,,,,,45.15,,,13.58,,
10/30/2001,,,,,,,45.15,,,12.93,,
10/29/2001,,,,,,,45.15,,,12.92,,
10/28/2001,,,,,,,45.15,,,12.89,,
10/27/2001,,,,,,,45.15,,,12.51,,
10/26/2001,,,,,,,45.15,,,12.52,,
10/25/2001,,,,,,,45.15,,,12.71,,
10/24/2001,,,,,,,45.15,,,12.81,,
10/23/2001,,,,,,,45.15,,,12.75,,
10/22/2001,,,,,,,45.15,,,12.54,,
10/21/2001,,,,,,,45.15,,,12.5,,
10/20/2001,,,,,,,45.15,,,12.49,,
10/19/2001,,,,,,,45.15,,,12.47,,
10/18/2001,,,,,,,45.15,,,12.57,,
10/17/2001,,,,,,,45.15,,,12.59,,
10/16/2001,,,,,,,45.15,,,12.54,,
10/15/2001,,,,,,,45.15,,,12.57,,
10/14/2001,,,,,,,45.15,,,12.62,,
10/13/2001,,,,,,,45.15,,,12.69,,
10/12/2001,,,,,,,45.15,,,12.82,,
10/11/2001,,,,,,,45.15,,,12.91,,
10/10/2001,,,,,,,45.15,,,13.01,,
10/9/2001,,,,,,,45.15,,,13.27,,
10/8/2001,,,,,,,45.15,,,14.01,,
10/7/2001,,,,,,,45.15,,,14.34,,
10/6/2001,,,,,,,45.33,,,14.47,,
10/5/2001,,,,,,,45.15,,,14.63,,
10/4/2001,,,,,,,45.15,,,14.79,,
10/3/2001,,,,,,,45.15,,,14.96,,
10/2/2001,,,,,,,45.15,,,15.12,,
10/1/2001,,,,,,,45.15,,,15.29,,
