WY 2009,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
5/12/2009,,,,,,,45.14,,,16.75,,
5/11/2009,,,,,,,45.14,,,17.69,,
5/10/2009,,,,,,,45.14,,,18.93,,
5/9/2009,,,,,,,45.14,,,20.67,,
5/8/2009,,,,,,,45.14,,,21.29,,
5/7/2009,,,,,,,45.14,,,23.36,,
5/6/2009,,,,,,,45.14,,,22.97,,
5/5/2009,,,,,,,45.14,,,19.74,,
5/4/2009,,,,,,,45.14,,,17.42,,
5/3/2009,,,,,,,45.14,,,15.61,,
5/2/2009,,,,,,,45.14,,,14.79,,
5/1/2009,,,,,,,45.14,,,14.36,,
4/30/2009,,,,,,,45.14,,,14.49,,
4/29/2009,,,,,,,45.14,,,14.6,,
4/28/2009,,,,,,,45.14,,,14.66,,
4/27/2009,,,,,,,45.14,,,14.65,,
4/26/2009,,,,,,,45.14,,,14.61,,
4/25/2009,,,,,,,45.14,,,14.34,,
4/24/2009,,,,,,,45.14,,,14.34,,
4/23/2009,,,,,,,45.14,,,14.57,,
4/22/2009,,,,,,,45.14,,,14.92,,
4/21/2009,,,,,,,45.14,,,15.18,,
4/20/2009,,,,,,,45.14,,,15.21,,
4/19/2009,,,,,,,45.14,,,15.37,,
4/18/2009,,,,,,,45.14,,,15.81,,
4/17/2009,,,,,,,45.14,,,16.06,,
4/16/2009,,,,,,,45.14,,,16.31,,
4/15/2009,,,,,,,45.14,,,16.54,,
4/14/2009,,,,,,,45.14,,,16.75,,
4/13/2009,,,,,,,45.14,,,16.89,,
4/12/2009,,,,,,,45.14,,,16.77,,
4/11/2009,,,,,,,45.14,,,16.44,,
4/10/2009,,,,,,,45.14,,,16.08,,
4/9/2009,,,,,,,45.14,,,15.97,,
4/8/2009,,,,,,,45.14,,,16.04,,
4/7/2009,,,,,,,45.14,,,16.1,,
4/6/2009,,,,,,,45.14,,,16.15,,
4/5/2009,,,,,,,45.14,,,16.07,,
4/4/2009,,,,,,,45.14,,,15.71,,
4/3/2009,,,,,,,45.14,,,15.36,,
4/2/2009,,,,,,,45.14,,,15.45,,
4/1/2009,,,,,,,45.14,,,15.66,,
3/31/2009,,,,,,,45.14,,,15.76,,
3/30/2009,,,,,,,45.14,,,15.96,,
3/29/2009,,,,,,,45.14,,,16,,
3/28/2009,,,,,,,45.14,,,16.07,,
3/27/2009,,,,,,,45.14,,,16.23,,
3/26/2009,,,,,,,45.14,,,16.48,,
3/25/2009,,,,,,,45.14,,,16.77,,
3/24/2009,,,,,,,45.14,,,17.03,,
3/23/2009,,,,,,,45.14,,,17.24,,
3/22/2009,,,,,,,45.14,,,17.51,,
3/21/2009,,,,,,,45.14,,,17.9,,
3/20/2009,,,,,,,45.14,,,18.59,,
3/19/2009,,,,,,,45.15,,,19.39,,
3/18/2009,,,,,,,45.15,,,18.19,,
3/17/2009,,,,,,,45.15,,,17.45,,
3/16/2009,,,,,,,45.15,,,17.66,,
3/15/2009,,,,,,,45.15,,,18,,
3/14/2009,,,,,,,45.15,,,18.45,,
3/13/2009,,,,,,,45.15,,,19.04,,
3/12/2009,,,,,,,45.15,,,19.91,,
3/11/2009,,,,,,,45.15,,,21.1,,
3/10/2009,,,,,,,45.15,,,22.39,,
3/9/2009,,,,,,,45.15,,,23.75,,
3/8/2009,,,,,,,45.15,,,25.73,,
3/7/2009,,,,,,,45.15,,,28.67,,
3/6/2009,,,,,,,45.71,0.21,-7.29,30.8,,
3/5/2009,,,,,,,46.84,1.34,-6.16,31.48,,
3/4/2009,,,,62.87,1.07,-8.13,47.81,2.31,-5.19,30.52,,
3/3/2009,,,,63.82,2.02,-7.18,47.01,1.51,-5.99,27.52,,
3/2/2009,,,,,,,45.17,,,23.37,,
3/1/2009,,,,,,,45.17,,,23.94,,
2/28/2009,,,,,,,45.17,,,25.64,,
2/27/2009,,,,,,,45.17,,,27.83,,
2/26/2009,,,,,,,45.88,0.38,-7.12,29.63,,
2/25/2009,,,,61.88,0.08,-9.12,47.23,1.73,-5.77,29.74,,
2/24/2009,,,,62.47,0.67,-8.53,47.1,1.6,-5.9,28.25,,
2/23/2009,,,,61.48,,,45.17,,,23.16,,
2/22/2009,,,,,,,45.17,,,23.1,,
2/21/2009,,,,,,,45.17,,,25.33,,
2/20/2009,,,,,,,45.63,0.13,-7.37,27.51,,
2/19/2009,,,,63.44,1.64,-7.56,47.61,2.11,-5.39,27.84,,
2/18/2009,,,,64.58,2.78,-6.42,47.83,2.33,-5.18,26.56,,
2/17/2009,,,,63.05,1.25,-7.95,45.69,0.19,-7.31,22.44,,
2/16/2009,,,,,,,45.17,,,17.39,,
2/15/2009,,,,,,,45.17,,,16.54,,
2/14/2009,,,,,,,45.17,,,15.62,,
2/13/2009,,,,,,,45.17,,,14.87,,
2/12/2009,,,,,,,45.17,,,14.76,,
2/11/2009,,,,,,,45.17,,,14.63,,
2/10/2009,,,,,,,45.17,,,14.32,,
2/9/2009,,,,,,,45.17,,,14.3,,
2/8/2009,,,,,,,45.17,,,14.19,,
2/7/2009,,,,,,,45.17,,,14.28,,
2/6/2009,,,,,,,45.17,,,14.41,,
2/5/2009,,,,,,,45.17,,,14.56,,
2/4/2009,,,,,,,45.17,,,14.55,,
2/3/2009,,,,,,,45.17,,,14.36,,
2/2/2009,,,,,,,45.17,,,14.5,,
2/1/2009,,,,,,,45.17,,,14.74,,
1/31/2009,,,,,,,45.17,,,15.01,,
1/30/2009,,,,,,,45.17,,,15.37,,
1/29/2009,,,,,,,45.17,,,15.93,,
1/28/2009,,,,,,,45.17,,,16.73,,
1/27/2009,,,,,,,45.17,,,17.1,,
1/26/2009,,,,,,,45.17,,,15.33,,
1/25/2009,,,,,,,45.17,,,14.2,,
1/24/2009,,,,,,,45.17,,,13.9,,
1/23/2009,,,,,,,45.17,,,13.48,,
1/22/2009,,,,,,,45.17,,,13.13,,
1/21/2009,,,,,,,45.17,,,13.03,,
1/20/2009,,,,,,,45.17,,,13.13,,
1/19/2009,,,,,,,45.17,,,13.15,,
1/18/2009,,,,,,,45.17,,,13.25,,
1/17/2009,,,,,,,45.17,,,13.38,,
1/16/2009,,,,,,,45.17,,,13.45,,
1/15/2009,,,,,,,45.17,,,13.47,,
1/14/2009,,,,,,,45.17,,,13.51,,
1/13/2009,,,,,,,45.17,,,13.68,,
1/12/2009,,,,,,,45.17,,,13.87,,
1/11/2009,,,,,,,45.17,,,13.83,,
1/10/2009,,,,,,,45.17,,,13.87,,
1/9/2009,,,,,,,45.17,,,13.99,,
1/8/2009,,,,,,,45.17,,,14.02,,
1/7/2009,,,,,,,45.17,,,14.09,,
1/6/2009,,,,,,,45.17,,,14.34,,
1/5/2009,,,,,,,45.17,,,14.55,,
1/4/2009,,,,,,,45.17,,,14.36,,
1/3/2009,,,,,,,45.17,,,14.52,,
1/2/2009,,,,,,,45.17,,,14.64,,
1/1/2009,,,,,,,45.17,,,14.89,,
12/31/2008,,,,,,,45.17,,,15.02,,
12/30/2008,,,,,,,45.17,,,15.2,,
12/29/2008,,,,,,,45.17,,,15.74,,
12/28/2008,,,,,,,45.17,,,16.8,,
12/27/2008,,,,,,,45.17,,,17.5,,
12/26/2008,,,,,,,45.17,,,15.6,,
12/25/2008,,,,,,,45.17,,,14.85,,
12/24/2008,,,,,,,45.17,,,14.47,,
12/23/2008,,,,,,,45.17,,,14.32,,
12/22/2008,,,,,,,45.17,,,14.05,,
12/21/2008,,,,,,,45.17,,,13.93,,
12/20/2008,,,,,,,45.17,,,13.83,,
12/19/2008,,,,,,,45.17,,,13.8,,
12/18/2008,,,,,,,45.17,,,13.81,,
12/17/2008,,,,,,,45.17,,,13.76,,
12/16/2008,,,,,,,45.17,,,13.74,,
12/15/2008,,,,,,,45.17,,,13.6,,
12/14/2008,,,,,,,45.17,,,13.42,,
12/13/2008,,,,,,,45.17,,,13.38,,
12/12/2008,,,,,,,45.17,,,13.37,,
12/11/2008,,,,,,,45.17,,,13.35,,
12/10/2008,,,,,,,45.17,,,13.32,,
12/9/2008,,,,,,,45.17,,,13.31,,
12/8/2008,,,,,,,45.17,,,13.33,,
12/7/2008,,,,,,,45.17,,,13.32,,
12/6/2008,,,,,,,45.17,,,13.32,,
12/5/2008,,,,,,,45.17,,,13.35,,
12/4/2008,,,,,,,45.17,,,13.32,,
12/3/2008,,,,,,,45.17,,,13.3,,
12/2/2008,,,,,,,45.17,,,12.91,,
12/1/2008,,,,,,,45.17,,,12.29,,
11/30/2008,,,,,,,45.17,,,12.3,,
11/29/2008,,,,,,,45.17,,,12.36,,
11/28/2008,,,,,,,45.17,,,12.4,,
11/27/2008,,,,,,,45.17,,,12.49,,
11/26/2008,,,,,,,45.17,,,12.5,,
11/25/2008,,,,,,,45.17,,,12.48,,
11/24/2008,,,,,,,45.17,,,12.33,,
11/23/2008,,,,,,,45.17,,,12.43,,
11/22/2008,,,,,,,45.17,,,12.54,,
11/21/2008,,,,,,,45.17,,,12.63,,
11/20/2008,,,,,,,45.17,,,12.69,,
11/19/2008,,,,,,,45.17,,,12.93,,
11/18/2008,,,,,,,45.17,,,13.21,,
11/17/2008,,,,,,,45.17,,,13.5,,
11/16/2008,,,,,,,45.17,,,13.73,,
11/15/2008,,,,,,,45.17,,,13.73,,
11/14/2008,,,,,,,45.17,,,13.86,,
11/13/2008,,,,,,,45.17,,,14.38,,
11/12/2008,,,,,,,45.17,,,14.9,,
11/11/2008,,,,,,,45.17,,,15.01,,
11/10/2008,,,,,,,45.17,,,15.17,,
11/9/2008,,,,,,,45.17,,,15.42,,
11/8/2008,,,,,,,45.17,,,15.6,,
11/7/2008,,,,,,,45.17,,,16.24,,
11/6/2008,,,,,,,45.17,,,16.67,,
11/5/2008,,,,,,,45.17,,,16.81,,
11/4/2008,,,,,,,45.17,,,16.8,,
11/3/2008,,,,,,,45.17,,,16.57,,
11/2/2008,,,,,,,45.17,,,15.93,,
11/1/2008,,,,,,,45.17,,,14.88,,
10/31/2008,,,,,,,45.17,,,14,,
10/30/2008,,,,,,,45.17,,,13.86,,
10/29/2008,,,,,,,45.17,,,13.81,,
10/28/2008,,,,,,,45.17,,,13.63,,
10/27/2008,,,,,,,45.17,,,13.3,,
10/26/2008,,,,,,,45.17,,,13.22,,
10/25/2008,,,,,,,45.17,,,13.35,,
10/24/2008,,,,,,,45.17,,,13.48,,
10/23/2008,,,,,,,45.17,,,13.47,,
10/22/2008,,,,,,,45.17,,,13.34,,
10/21/2008,,,,,,,45.17,,,13.31,,
10/20/2008,,,,,,,45.17,,,13.4,,
10/19/2008,,,,,,,45.17,,,13.28,,
10/18/2008,,,,,,,45.17,,,13.09,,
10/17/2008,,,,,,,45.17,,,13.12,,
10/16/2008,,,,,,,45.17,,,13.21,,
10/15/2008,,,,,,,45.17,,,13.68,,
10/14/2008,,,,,,,45.17,,,13.78,,
10/13/2008,,,,,,,45.17,,,13.73,,
10/12/2008,,,,,,,45.17,,,13.71,,
10/11/2008,,,,,,,45.17,,,13.8,,
10/10/2008,,,,,,,45.17,,,13.89,,
10/9/2008,,,,,,,45.17,,,14.04,,
10/8/2008,,,,,,,45.17,,,14.22,,
10/7/2008,,,,,,,45.17,,,14.22,,
10/6/2008,,,,,,,45.17,,,14.15,,
10/5/2008,,,,,,,45.17,,,14.12,,
10/4/2008,,,,,,,45.17,,,14.05,,
10/3/2008,,,,,,,45.17,,,14.01,,
10/2/2008,,,,,,,45.17,,,14.04,,
10/1/2008,,,,,,,45.17,,,14.14,,
