WY 2016,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
7/26/2016,,,,,,,,,,16.62,,
7/25/2016,,,,,,,,,,16.65,,
7/24/2016,,,,,,,,,,16.57,,
7/23/2016,,,,,,,,,,16.54,,
7/22/2016,,,,,,,,,,16.55,,
7/21/2016,,,,,,,,,,16.52,,
7/20/2016,,,,,,,,,,16.52,,
7/19/2016,,,,,,,,,,16.54,,
7/18/2016,,,,,,,,,,16.42,,
7/17/2016,,,,,,,,,,16.37,,
7/16/2016,,,,,,,,,,16.43,,
7/15/2016,,,,,,,,,,16.45,,
7/14/2016,,,,,,,,,,16.58,,
7/13/2016,,,,,,,,,,16.68,,
7/12/2016,,,,,,,,,,16.59,,
7/11/2016,,,,,,,,,,16.45,,
7/10/2016,,,,,,,,,,16.17,,
7/9/2016,,,,,,,,,,16.25,,
7/8/2016,,,,,,,,,,16.16,,
7/7/2016,,,,,,,,,,16.17,,
7/6/2016,,,,,,,,,,16.14,,
7/5/2016,,,,,,,,,,16.15,,
7/4/2016,,,,,,,,,,16.11,,
7/3/2016,,,,,,,,,,15.9,,
7/2/2016,,,,,,,,,,15.77,,
7/1/2016,,,,,,,,,,15.91,,
6/30/2016,,,,,,,,,,15.86,,
6/29/2016,,,,,,,,,,15.21,,
6/28/2016,,,,,,,,,,15.08,,
6/27/2016,,,,,,,,,,15.25,,
6/26/2016,,,,,,,,,,15.26,,
6/25/2016,,,,,,,,,,15.47,,
6/24/2016,,,,,,,,,,15.76,,
6/23/2016,,,,,,,,,,16.08,,
6/22/2016,,,,,,,,,,16.09,,
6/21/2016,,,,,,,,,,15.89,,
6/20/2016,,,,,,,,,,15.09,,
6/19/2016,,,,,,,,,,14.41,,
6/18/2016,,,,,,,,,,14.15,,
6/17/2016,,,,,,,,,,13.96,,
6/16/2016,,,,,,,,,,14.08,,
6/15/2016,,,,,,,,,,14.13,,
6/14/2016,,,,,,,,,,14.14,,
6/13/2016,,,,,,,,,,14.08,,
6/12/2016,,,,,,,,,,14.07,,
6/11/2016,,,,,,,,,,14.21,,
6/10/2016,,,,,,,,,,14.46,,
6/9/2016,,,,,,,,,,14.44,,
6/8/2016,,,,,,,,,,14.44,,
6/7/2016,,,,,,,,,,14.4,,
6/6/2016,,,,,,,,,,14.25,,
6/5/2016,,,,,,,,,,14.01,,
6/4/2016,,,,,,,,,,13.31,,
6/3/2016,,,,,,,,,,13.07,,
6/2/2016,,,,,,,,,,13.31,,
6/1/2016,,,,,,,,,,13.64,,
5/31/2016,,,,,,,,,,13.71,,
5/30/2016,,,,,,,,,,13.85,,
5/29/2016,,,,,,,,,,14.3,,
5/28/2016,,,,,,,,,,14.5,,
5/27/2016,,,,,,,,,,14.67,,
5/26/2016,,,,,,,,,,15.24,,
5/25/2016,,,,,,,,,,15.35,,
5/24/2016,,,,,,,,,,15.19,,
5/23/2016,,,,,,,,,,14.68,,
5/22/2016,,,,,,,,,,14.19,,
5/21/2016,,,,,,,,,,13.66,,
5/20/2016,,,,,,,,,,13.69,,
5/19/2016,,,,,,,,,,13.54,,
5/18/2016,,,,,,,,,,13.46,,
5/17/2016,,,,,,,,,,13.5,,
5/16/2016,,,,,,,,,,13.6,,
5/15/2016,,,,,,,,,,13.85,,
5/14/2016,,,,,,,,,,14.18,,
5/13/2016,,,,,,,,,,14.61,,
5/12/2016,,,,,,,,,,15.17,,
5/11/2016,,,,,,,,,,15.44,,
5/10/2016,,,,,,,,,,15.21,,
5/9/2016,,,,,,,,,,14.65,,
5/8/2016,,,,,,,,,,13.84,,
5/7/2016,,,,,,,,,,12.97,,
5/6/2016,,,,,,,,,,12.51,,
5/5/2016,,,,,,,,,,12.54,,
5/4/2016,,,,,,,,,,12.7,,
5/3/2016,,,,,,,,,,12.76,,
5/2/2016,,,,,,,,,,13.15,,
5/1/2016,,,,,,,,,,13.59,,
4/30/2016,,,,,,,,,,13.94,,
4/29/2016,,,,,,,,,,14.31,,
4/28/2016,,,,,,,,,,14.87,,
4/27/2016,,,,,,,,,,15.44,,
4/26/2016,,,,,,,,,,15.73,,
4/25/2016,,,,,,,,,,15.81,,
4/24/2016,,,,,,,,,,15.89,,
4/23/2016,,,,,,,,,,15.96,,
4/22/2016,,,,,,,,,,16.19,,
4/21/2016,,,,,,,,,,16.46,,
4/20/2016,,,,,,,,,,17.24,,
4/19/2016,,,,,,,,,,17.7,,
4/18/2016,,,,,,,,,,18,,
4/17/2016,,,,,,,,,,18.11,,
4/16/2016,,,,,,,,,,18.25,,
4/15/2016,,,,,,,,,,18.32,,
4/14/2016,,,,,,,,,,18.39,,
4/13/2016,,,,,,,,,,18.54,,
4/12/2016,,,,,,,,,,18.69,,
4/11/2016,,,,,,,,,,18.61,,
4/10/2016,,,,,,,,,,18.57,,
4/9/2016,,,,,,,,,,18.62,,
4/8/2016,,,,,,,,,,18.94,,
4/7/2016,,,,,,,,,,19.38,,
4/6/2016,,,,,,,,,,19.83,,
4/5/2016,,,,,,,,,,20.07,,
4/4/2016,,,,,,,,,,,,
4/3/2016,,,,,,,,,,21.45,,
4/2/2016,,,,,,,,,,22.26,,
4/1/2016,,,,,,,,,,23.28,,
3/31/2016,,,,,,,,,,24.43,,
3/30/2016,,,,,,,,,,26.09,,
3/29/2016,,,,,,,,,,28.08,,
3/28/2016,,,,,,,45.21,,,29.51,,
3/27/2016,,,,,,,45.92,0.42,-7.08,31.51,,
3/26/2016,,,,,,,46.55,1.05,-6.45,32.37,,
3/25/2016,,,,,,,47.12,1.62,-5.88,33.08,,
3/24/2016,,,,62.44,0.64,-8.56,47.67,2.17,-5.33,33.73,0.23,-7.07
3/23/2016,,,,64.02,2.22,-6.98,47.93,2.43,-5.07,34.04,0.54,-6.76
3/22/2016,,,,63.67,1.87,-7.33,47.78,2.28,-5.22,33.72,0.22,-7.08
3/21/2016,,,,62.59,0.79,-8.41,47.57,2.07,-5.43,33.45,,
3/20/2016,,,,62.04,0.24,-8.96,47.33,1.83,-5.67,33.62,0.12,-7.18
3/19/2016,,,,,,,46.69,1.19,-6.31,34.14,0.64,-6.66
3/18/2016,,,,,,,47.06,1.56,-5.94,34.67,1.17,-6.13
3/17/2016,,,,62.42,0.62,-8.58,47.7,2.2,-5.3,35.15,1.65,-5.65
3/16/2016,,,,64.92,3.12,-6.08,48.26,2.76,-4.75,35.62,2.12,-5.18
3/15/2016,76.96,0.16,-7.44,66.76,4.96,-4.24,48.57,3.07,-4.43,35.95,2.45,-4.85
3/14/2016,77.32,0.52,-7.08,67.05,5.25,-3.95,48.58,3.08,-4.43,35.72,2.22,-5.08
3/13/2016,76.79,,,66.54,4.74,-4.46,48.42,2.92,-4.58,35.09,1.59,-5.71
3/12/2016,,,,65.7,3.9,-5.3,48.07,2.57,-4.93,33.81,0.31,-6.99
3/11/2016,,,,63.08,1.28,-7.92,46.66,1.16,-6.34,31.94,,
3/10/2016,,,,,,,46.34,0.84,-6.66,31.71,,
3/9/2016,,,,62.69,0.89,-8.31,47.4,1.9,-5.6,31.8,,
3/8/2016,,,,64.28,2.48,-6.72,47.75,2.25,-5.25,31.01,,
3/7/2016,,,,62.88,1.08,-8.12,46.83,1.33,-6.17,27.59,,
3/6/2016,,,,,,,,,,18.55,,
3/5/2016,,,,,,,,,,16.22,,
3/4/2016,,,,,,,,,,16.07,,
3/3/2016,,,,,,,,,,16.17,,
3/2/2016,,,,,,,,,,16.27,,
3/1/2016,,,,,,,,,,16.36,,
2/29/2016,,,,,,,,,,16.4,,
2/28/2016,,,,,,,,,,16.58,,
2/27/2016,,,,,,,,,,16.81,,
2/26/2016,,,,,,,,,,17.18,,
2/25/2016,,,,,,,,,,17.48,,
2/24/2016,,,,,,,,,,17.79,,
2/23/2016,,,,,,,,,,18.26,,
2/22/2016,,,,,,,,,,18.45,,
2/21/2016,,,,,,,,,,18.16,,
2/20/2016,,,,,,,,,,17.47,,
2/19/2016,,,,,,,,,,17.1,,
2/18/2016,,,,,,,,,,17.01,,
2/17/2016,,,,,,,,,,17.15,,
2/16/2016,,,,,,,,,,17.38,,
2/15/2016,,,,,,,,,,17.59,,
2/14/2016,,,,,,,,,,17.87,,
2/13/2016,,,,,,,,,,17.95,,
2/12/2016,,,,,,,,,,18.12,,
2/11/2016,,,,,,,,,,18.48,,
2/10/2016,,,,,,,,,,18.77,,
2/9/2016,,,,,,,,,,19.19,,
2/8/2016,,,,,,,,,,19.8,,
2/7/2016,,,,,,,,,,20.7,,
2/6/2016,,,,,,,,,,21.7,,
2/5/2016,,,,,,,,,,22.8,,
2/4/2016,,,,,,,,,,24.23,,
2/3/2016,,,,,,,,,,26.44,,
2/2/2016,,,,,,,45.73,0.23,-7.27,28.71,,
2/1/2016,,,,61.83,0.03,-9.17,46.98,1.48,-6.02,29.55,,
1/31/2016,,,,63.71,1.91,-7.29,47.44,1.94,-5.56,29.14,,
1/30/2016,,,,61.91,0.11,-9.09,45.33,,,24.67,,
1/29/2016,,,,,,,,,,25.11,,
1/28/2016,,,,,,,,,,27.57,,
1/27/2016,,,,,,,45.86,0.36,-7.14,30.09,,
1/26/2016,,,,,,,46.95,1.45,-6.05,31.02,,
1/25/2016,,,,62.94,1.14,-8.06,47.66,2.16,-5.34,31.33,,
1/24/2016,,,,62.77,0.97,-8.23,47.39,1.89,-5.61,31.47,,
1/23/2016,,,,61.38,,,46.67,1.17,-6.33,31.75,,
1/22/2016,,,,62.44,0.64,-8.56,47.38,1.88,-5.62,32.08,,
1/21/2016,,,,65.27,3.47,-5.73,48.18,2.68,-4.82,31.15,,
1/20/2016,,,,65.79,3.99,-5.21,48.15,2.65,-4.85,29.58,,
1/19/2016,,,,65.83,4.03,-5.17,47.95,2.45,-5.05,28.44,,
1/18/2016,,,,63.15,1.35,-7.85,46.29,0.79,-6.71,25.57,,
1/17/2016,,,,,,,45.15,,,24.58,,
1/16/2016,,,,,,,45.3,,,23.19,,
1/15/2016,,,,,,,,,,20.63,,
1/14/2016,,,,,,,,,,17.58,,
1/13/2016,,,,,,,,,,18.35,,
1/12/2016,,,,,,,,,,19.36,,
1/11/2016,,,,,,,,,,19.5,,
1/10/2016,,,,,,,,,,21.24,,
1/9/2016,,,,,,,,,,23.58,,
1/8/2016,,,,,,,45.12,,,24.06,,
1/7/2016,,,,,,,,,,19.89,,
1/6/2016,,,,,,,,,,14.2,,
1/5/2016,,,,,,,,,,13.72,,
1/4/2016,,,,,,,,,,13.56,,
1/3/2016,,,,,,,,,,13.63,,
1/2/2016,,,,,,,,,,13.77,,
1/1/2016,,,,,,,,,,14.04,,
12/31/2015,,,,,,,,,,14.41,,
12/30/2015,,,,,,,,,,14.72,,
12/29/2015,,,,,,,,,,15.36,,
12/28/2015,,,,,,,,,,15.98,,
12/27/2015,,,,,,,,,,17.14,,
12/26/2015,,,,,,,,,,19.41,,
12/25/2015,,,,,,,,,,21.82,,
12/24/2015,,,,,,,,,,23.47,,
12/23/2015,,,,,,,,,,20.2,,
12/22/2015,,,,,,,,,,17.9,,
12/21/2015,,,,,,,,,,18.36,,
12/20/2015,,,,,,,,,,15.14,,
12/19/2015,,,,,,,,,,14.07,,
12/18/2015,,,,,,,,,,14.38,,
12/17/2015,,,,,,,,,,15.18,,
12/16/2015,,,,,,,,,,16.16,,
12/15/2015,,,,,,,,,,15.38,,
12/14/2015,,,,,,,,,,15.42,,
12/13/2015,,,,,,,,,,15.77,,
12/12/2015,,,,,,,,,,14.86,,
12/11/2015,,,,,,,,,,14.22,,
12/10/2015,,,,,,,,,,14.07,,
12/9/2015,,,,,,,,,,13.97,,
12/8/2015,,,,,,,,,,13.9,,
12/7/2015,,,,,,,,,,13.83,,
12/6/2015,,,,,,,,,,13.66,,
12/5/2015,,,,,,,,,,13.41,,
12/4/2015,,,,,,,,,,13.19,,
12/3/2015,,,,,,,,,,13.16,,
12/2/2015,,,,,,,,,,12.98,,
12/1/2015,,,,,,,,,,12.87,,
11/30/2015,,,,,,,,,,12.86,,
11/29/2015,,,,,,,,,,12.87,,
11/28/2015,,,,,,,,,,12.83,,
11/27/2015,,,,,,,,,,12.82,,
11/26/2015,,,,,,,,,,12.81,,
11/25/2015,,,,,,,,,,12.8,,
11/24/2015,,,,,,,,,,12.63,,
11/23/2015,,,,,,,,,,12.57,,
11/22/2015,,,,,,,,,,12.57,,
11/21/2015,,,,,,,,,,12.62,,
11/20/2015,,,,,,,,,,12.67,,
11/19/2015,,,,,,,,,,12.86,,
11/18/2015,,,,,,,,,,12.88,,
11/17/2015,,,,,,,,,,12.94,,
11/16/2015,,,,,,,,,,13.06,,
11/15/2015,,,,,,,,,,13.09,,
11/14/2015,,,,,,,,,,13.18,,
11/13/2015,,,,,,,,,,13.07,,
11/12/2015,,,,,,,,,,13.01,,
11/11/2015,,,,,,,,,,12.94,,
11/10/2015,,,,,,,,,,12.91,,
11/9/2015,,,,,,,,,,12.8,,
11/8/2015,,,,,,,,,,12.7,,
11/7/2015,,,,,,,,,,12.73,,
11/6/2015,,,,,,,,,,12.82,,
11/5/2015,,,,,,,,,,12.93,,
11/4/2015,,,,,,,,,,13.05,,
11/3/2015,,,,,,,,,,13.14,,
11/2/2015,,,,,,,,,,13.17,,
11/1/2015,,,,,,,,,,13.23,,
10/31/2015,,,,,,,,,,13.29,,
10/30/2015,,,,,,,,,,13.22,,
10/29/2015,,,,,,,,,,13.2,,
10/28/2015,,,,,,,,,,13.25,,
10/27/2015,,,,,,,,,,13.32,,
10/26/2015,,,,,,,,,,13.41,,
10/25/2015,,,,,,,,,,13.56,,
10/24/2015,,,,,,,,,,13.67,,
10/23/2015,,,,,,,,,,13.8,,
10/22/2015,,,,,,,,,,13.89,,
10/21/2015,,,,,,,,,,13.84,,
10/20/2015,,,,,,,,,,13.86,,
10/19/2015,,,,,,,,,,13.83,,
10/18/2015,,,,,,,,,,13.82,,
10/17/2015,,,,,,,,,,13.84,,
10/16/2015,,,,,,,,,,13.87,,
10/15/2015,,,,,,,,,,13.87,,
10/14/2015,,,,,,,,,,13.86,,
10/13/2015,,,,,,,,,,13.92,,
10/12/2015,,,,,,,,,,14,,
10/11/2015,,,,,,,,,,14.1,,
10/10/2015,,,,,,,,,,14.08,,
10/9/2015,,,,,,,,,,14.07,,
10/8/2015,,,,,,,,,,14.1,,
10/7/2015,,,,,,,,,,14.12,,
10/6/2015,,,,,,,,,,14.12,,
10/5/2015,,,,,,,,,,14.13,,
10/4/2015,,,,,,,,,,14.17,,
10/3/2015,,,,,,,,,,14.23,,
10/2/2015,,,,,,,,,,14.17,,
10/1/2015,,,,,,,,,,14.12,,
